,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,2031.52099609375,293.1446838378906,293.14422607421875
600,2073.97802734375,293.14276123046875,293.1423034667969
1200,2085.74560546875,293.1423645019531,293.14190673828125
1800,2084.763671875,293.1423645019531,293.14190673828125
2400,2160.50439453125,293.1460876464844,293.1458740234375
3000,2188.322509765625,293.1490478515625,293.14898681640625
3600,2144.9951171875,293.1490478515625,293.14898681640625
4200,2108.1953125,293.1482849121094,293.1481628417969
4800,2091.313232421875,293.1478271484375,293.1476745605469
5400,2088.7373046875,293.1478271484375,293.1476745605469
6000,2122.8916015625,293.1490173339844,293.1489562988281
6600,2093.5615234375,293.1486511230469,293.1485595703125
7200,2089.072998046875,293.1486511230469,293.1485595703125
7800,2054.918212890625,293.1478271484375,293.1476745605469
8400,1958.956298828125,293.14312744140625,293.1427001953125
9000,2004.8184814453125,293.14312744140625,293.1427307128906
9600,2009.302978515625,293.14306640625,293.1426696777344
10200,1966.301025390625,293.1418762207031,293.1413879394531
10800,1972.02099609375,293.1418762207031,293.1413879394531
11400,1997.3128662109373,293.142822265625,293.14239501953125
12000,1993.015380859375,293.1430969238281,293.1427001953125
12600,1983.674560546875,293.1430969238281,293.1427001953125
13200,2012.7547607421875,293.14483642578125,293.14453125
13800,2059.8896484375,293.14776611328125,293.14764404296875
14400,2022.190673828125,293.14776611328125,293.14764404296875
15000,1954.35400390625,293.14556884765625,293.1452941894531
15600,1832.138427734375,293.1406555175781,293.14007568359375
16200,1875.97509765625,293.1406555175781,293.1401062011719
16800,1887.0137939453125,293.14093017578125,293.140380859375
17400,1840.62939453125,293.13970947265625,293.13909912109375
18000,1846.173828125,293.13970947265625,293.13909912109375
18600,1873.8194580078125,293.1406555175781,293.14007568359375
19200,1859.15380859375,293.14056396484375,293.1399841308594
19800,1854.6641845703125,293.14056396484375,293.1399841308594
20400,1850.338623046875,293.14056396484375,293.1399841308594
21000,1848.9639892578125,293.1406555175781,293.14007568359375
21600,1844.154296875,293.1406555175781,293.14007568359375
22200,1807.3486328125,293.1397399902344,293.1391296386719
22800,1849.798095703125,293.1409606933594,293.1404113769531
23400,1835.221435546875,293.1409606933594,293.1404113769531
24000,1803.978271484375,293.14019775390625,293.1396179199219
24600,1789.751953125,293.1397399902344,293.1391296386719
25200,1789.463623046875,293.1397399902344,293.1391296386719
25800,1812.84912109375,293.1405944824219,293.1400146484375
26400,1801.045166015625,293.1405944824219,293.1400146484375
27000,1795.3875732421875,293.1405944824219,293.1400146484375
27600,1762.5872802734375,293.1397399902344,293.1391296386719
28200,1780.3211669921875,293.14019775390625,293.1396179199219
28800,1772.6973876953125,293.14019775390625,293.1396179199219
29400,1750.0390625,293.1416015625,293.14111328125
30000,1741.534912109375,293.1436462402344,293.1432800292969
30600,1681.79931640625,293.1436462402344,293.1432800292969
31200,1736.641845703125,293.1471252441406,293.1469421386719
31800,1712.1749267578125,293.1487731933594,293.148681640625
32400,1655.654052734375,293.1487731933594,293.1487121582031
33000,1562.5850830078125,293.1483459472656,293.14825439453125
33600,1508.629638671875,293.1484375,293.1483459472656
34200,1450.688720703125,293.1484375,293.1483459472656
34800,1393.3927001953125,293.1484375,293.1483459472656
35400,1345.742919921875,293.14874267578125,293.1486511230469
36000,1285.729248046875,293.1487121582031,293.1486511230469
36600,1230.86474609375,293.1484375,293.1483459472656
37200,1183.08544921875,293.1484375,293.1483459472656
37800,1132.34619140625,293.1484375,293.1483459472656
38400,1078.304931640625,293.1483459472656,293.14825439453125
39000,1058.3385009765623,293.1492614746094,293.14923095703125
39600,999.11865234375,293.1492614746094,293.14923095703125
40200,947.999267578125,293.1484375,293.1483459472656
40800,920.580078125,293.1484375,293.1483459472656
41400,885.368896484375,293.1484375,293.1483154296875
42000,889.5281372070312,293.149658203125,293.1496276855469
42600,787.1123046875,293.1479797363281,293.1478271484375
43200,763.6202392578125,293.1479797363281,293.1478576660156
43800,771.9168701171875,293.14666748046875,293.146484375
44400,603.2052001953125,293.13665771484375,293.1358337402344
45000,717.497314453125,293.13665771484375,293.1358642578125
45600,397.4444885253906,293.1328125,293.13177490234375
46200,263.356201171875,293.1269226074219,293.12554931640625
46800,324.0562438964844,293.126953125,293.12554931640625
47400,304.84442138671875,293.12347412109375,293.12188720703125
48000,374.35302734375,293.12335205078125,293.12176513671875
48600,409.8948974609375,293.12335205078125,293.12176513671875
49200,722.3245849609375,293.12689208984375,293.12548828125
49800,807.6632080078125,293.12689208984375,293.12548828125
50400,847.3181762695312,293.12689208984375,293.12548828125
51000,1086.15087890625,293.13482666015625,293.1339416503906
51600,1150.110107421875,293.13909912109375,293.1384582519531
52200,1138.8258056640625,293.13909912109375,293.1384582519531
52800,475.87213134765625,293.1235656738281,293.1219787597656
53400,0.0,293.1529235839844,293.15899658203125
54000,0.0,293.1845703125,293.1964111328125
54600,240.4897308349609,293.1334228515625,293.1324157714844
55200,1028.2469482421877,293.1277770996094,293.12646484375
55800,1263.2667236328125,293.127685546875,293.1263427734375
56400,0.0,293.03814697265625,293.04241943359375
57000,0.0,292.96826171875,292.9747314453125
57600,0.0,292.9046630859375,292.9111022949219
58200,0.0,292.8516845703125,292.85662841796875
