,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,1152.5941162109375,293.6415710449219,293.6409606933594
600,5451.05908203125,293.9122314453125,293.91632080078125
1200,5451.05908203125,294.110107421875,294.12310791015625
1800,3054.167236328125,294.138671875,294.13800048828125
2400,2420.8583984375,294.1394348144531,294.13885498046875
3000,2309.42431640625,294.1400146484375,294.139404296875
3600,2269.65673828125,294.1400146484375,294.1394348144531
4200,2222.926025390625,294.1390686035156,294.138427734375
4800,2234.956298828125,294.1395263671875,294.138916015625
5400,2222.55029296875,294.1395263671875,294.138916015625
6000,2229.201171875,294.1399841308594,294.139404296875
6600,2186.93359375,294.1390686035156,294.138427734375
7200,2187.29345703125,294.1390686035156,294.138427734375
7800,2196.9951171875,294.1395263671875,294.138916015625
8400,2202.660888671875,294.1399841308594,294.139404296875
9000,2192.7646484375,294.1399841308594,294.139404296875
9600,2156.221435546875,294.1390686035156,294.138427734375
10200,2189.58544921875,294.1399841308594,294.139404296875
10800,2177.9609375,294.1399841308594,294.139404296875
11400,2170.690673828125,294.1400146484375,294.139404296875
12000,2133.671875,294.13909912109375,294.138427734375
12600,2135.837890625,294.13909912109375,294.138427734375
13200,2162.12744140625,294.1400146484375,294.139404296875
13800,2422.57666015625,294.14996337890625,294.14996337890625
14400,2321.13916015625,294.14996337890625,294.14996337890625
15000,2303.084228515625,294.14996337890625,294.14996337890625
15600,2279.78076171875,294.1493835449219,294.14935302734375
16200,2279.4140625,294.1493835449219,294.14935302734375
16800,2140.41796875,294.1448974609375,294.14459228515625
17400,2107.342041015625,294.1419982910156,294.1415100097656
18000,2137.527099609375,294.1419982910156,294.1415100097656
18600,2098.981201171875,294.1404724121094,294.139892578125
19200,2080.03515625,294.1395568847656,294.138916015625
19800,2086.099609375,294.1395568847656,294.138916015625
20400,2114.5185546875,294.1404724121094,294.139892578125
21000,2088.08740234375,294.1400146484375,294.139404296875
21600,2087.576416015625,294.1400146484375,294.139404296875
22200,2067.0537109375,294.13958740234375,294.1389465332031
22800,2111.871826171875,294.1409606933594,294.1404113769531
23400,2095.8466796875,294.1409606933594,294.1404113769531
24000,2059.14453125,294.1400451660156,294.1394348144531
24600,2046.746337890625,294.13958740234375,294.1389465332031
25200,2047.0115966796875,294.13958740234375,294.1389465332031
25800,2089.08740234375,294.1409606933594,294.1404113769531
26400,2027.072265625,294.13958740234375,294.1389465332031
27000,2032.963623046875,294.13958740234375,294.1389465332031
27600,2045.1787109375,294.1400451660156,294.1394348144531
28200,2071.03271484375,294.1410827636719,294.1405334472656
28800,2057.529052734375,294.1410827636719,294.1405334472656
