,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,1019.1708984375,293.14288330078125,287.3269958496094
600,1045.647216796875,293.14068603515625,287.34844970703125
1200,1059.4095458984377,293.14068603515625,287.3677062988281
1800,1056.8963623046877,293.14068603515625,287.3850402832031
2400,1052.162109375,293.14068603515625,287.4007568359375
3000,1042.712646484375,293.1404113769531,287.4153137207031
3600,1038.8592529296877,293.1404113769531,287.4285583496094
4200,1035.1243896484377,293.140380859375,287.44049072265625
4800,1035.82958984375,293.1406555175781,287.4510192871094
5400,1030.959716796875,293.1406555175781,287.4605712890625
6000,1022.7340087890624,293.140380859375,287.4696044921875
6600,1024.64599609375,293.1406555175781,287.4775390625
7200,1020.2440795898438,293.1406555175781,287.4847717285156
7800,1012.3297119140624,293.140380859375,287.49169921875
8400,1010.1361694335938,293.140380859375,287.498046875
9000,1007.1363525390624,293.140380859375,287.5038757324219
9600,1008.573974609375,293.1406555175781,287.5089111328125
10200,1000.176513671875,293.140380859375,287.51385498046875
10800,998.3091430664062,293.140380859375,287.51837158203125
11400,999.1183471679688,293.1406555175781,287.5224304199219
12000,0.0,293.0129699707031,287.5265197753906
12600,0.0,292.920166015625,287.5303649902344
13200,0.0,292.83990478515625,287.53399658203125
13800,0.0,292.7626953125,287.5303039550781
14400,0.0,292.6947021484375,287.52691650390625
15000,2480.581298828125,292.9570617675781,287.5270080566406
15600,2477.720947265625,293.14215087890625,287.52960205078125
16200,1235.54052734375,293.1422119140625,287.5321350097656
16800,1039.7188720703123,293.1410827636719,287.5356140136719
17400,1009.8694458007812,293.14111328125,287.5389099121094
18000,1000.7694091796876,293.1411437988281,287.5419616699219
18600,996.3230590820312,293.1411437988281,287.5448303222656
19200,988.3345947265624,293.140869140625,287.5478515625
19800,986.081787109375,293.140869140625,287.5506896972656
20400,983.0731811523438,293.140869140625,287.5533752441406
21000,988.9570922851562,293.1414794921875,287.5553894042969
21600,983.2807006835938,293.1414794921875,287.5572814941406
22200,991.1802368164062,293.14251708984375,287.5587463378906
22800,986.89697265625,293.14276123046875,287.5599365234375
23400,981.69482421875,293.14276123046875,287.5611877441406
24000,1003.71875,293.14483642578125,287.561279296875
24600,1035.5986328125,293.1483154296875,287.5591735839844
25200,1014.67138671875,293.1483154296875,287.5574035644531
25800,1022.3782958984376,293.1492614746094,287.55523681640625
26400,975.2180786132812,293.1463317871094,287.5555419921875
27000,984.97021484375,293.1463317871094,287.55609130859375
27600,959.2057495117188,293.1444091796875,287.55792236328125
28200,944.77587890625,293.1428527832031,287.5609436035156
28800,950.1205444335938,293.1428527832031,287.5638427734375
29400,904.6111450195312,293.14178466796875,287.57135009765625
30000,883.5748901367188,293.1412353515625,287.580322265625
30600,868.5665893554688,293.1412353515625,287.59033203125
31200,851.0185546875,293.1412353515625,287.601318359375
31800,836.0791015625,293.1414794921875,287.61309814453125
32400,816.969970703125,293.1414794921875,287.6257019042969
33000,814.5886840820312,293.14422607421875,287.6400146484375
33600,776.3358154296875,293.1445007324219,287.6557922363281
34200,745.3156127929688,293.1445007324219,287.67327880859375
34800,716.6815185546875,293.1445007324219,287.6923828125
35400,704.9137573242188,293.1457824707031,287.71209716796875
36000,670.5587768554688,293.1457824707031,287.7332458496094
36600,689.836669921875,293.14910888671875,287.7527770996094
37200,648.9942626953125,293.14910888671875,287.7734069824219
37800,621.694091796875,293.14910888671875,287.7951354980469
38400,600.3038940429688,293.1493835449219,287.8175964355469
39000,0.0,293.07586669921875,287.8413391113281
39600,0.0,293.0254821777344,287.865966796875
40200,0.0,292.9824523925781,287.88916015625
40800,0.0,292.9468994140625,287.91278076171875
41400,0.0,292.91754150390625,287.9365234375
42000,0.0,292.89349365234375,287.9604187011719
42600,0.0,292.87371826171875,287.984130859375
43200,0.0,292.85791015625,288.00799560546875
43800,0.0,292.843505859375,288.02978515625
44400,0.0,292.8282775878906,288.04779052734375
45000,0.0,292.8144226074219,288.0645446777344
45600,0.0,292.8020935058594,288.0804748535156
46200,0.0,292.79083251953125,288.0954284667969
46800,0.0,292.7804260253906,288.1094055175781
47400,0.0,292.767333984375,288.1189880371094
48000,0.0,292.7538757324219,288.1266174316406
48600,0.0,292.7401428222656,288.1325378417969
49200,0.0,292.72613525390625,288.13690185546875
49800,0.0,292.712158203125,288.1401062011719
50400,0.0,292.6979064941406,288.1419677734375
51000,0.0,292.68115234375,288.1402282714844
51600,0.0,292.66351318359375,288.1366271972656
52200,0.0,292.6451110839844,288.13134765625
52800,0.0,292.6260070800781,288.12451171875
53400,0.0,292.6065368652344,288.1164855957031
54000,0.0,292.5864562988281,288.1070861816406
54600,0.0,292.5650939941406,288.0957336425781
55200,0.0,292.54290771484375,288.0828857421875
55800,0.0,292.5199890136719,288.0686340332031
56400,0.0,292.498291015625,288.0550842285156
57000,0.0,292.47650146484375,288.0409240722656
57600,0.0,292.4537353515625,288.02532958984375
58200,0.0,292.4358215332031,288.014404296875
58800,0.0,292.4183349609375,288.0037536621094
59400,0.0,292.40167236328125,287.9938659667969
60000,0.0,292.38330078125,287.9822082519531
60600,0.0,292.3661193847656,287.9716491699219
61200,0.0,292.3497619628906,287.9619140625
61800,0.0,292.3345031738281,287.9532775878906
62400,0.0,292.32080078125,287.94622802734375
63000,0.0,292.30755615234375,287.9396667480469
63600,0.0,292.29437255859375,287.93328857421875
64200,2480.581298828125,292.59954833984375,287.92608642578125
64800,2480.581298828125,292.81915283203125,287.9192810058594
65400,2480.581298828125,293.0102844238281,287.914794921875
66000,2277.267578125,293.1487731933594,287.90863037109375
66600,1309.059814453125,293.1488952636719,287.9027404785156
67200,1163.4144287109375,293.1488952636719,287.8974304199219
67800,1138.0489501953125,293.1492004394531,287.8920593261719
68400,1127.3402099609375,293.1492004394531,287.8869323730469
69000,0.0,293.00482177734375,287.8820495605469
69600,0.0,292.89990234375,287.8774108886719
70200,0.0,292.8092346191406,287.8729553222656
70800,0.0,292.73028564453125,287.8689270019531
71400,0.0,292.6610107421875,287.864990234375
72000,0.0,292.6000061035156,287.8611145019531
72600,0.0,292.5456848144531,287.8570251464844
73200,0.0,292.4979553222656,287.8535461425781
73800,0.0,292.4556579589844,287.85040283203125
74400,0.0,292.4177551269531,287.8472900390625
75000,2480.581298828125,292.7033996582031,287.8447570800781
75600,2480.581298828125,292.906494140625,287.8424072265625
76200,2480.581298828125,293.08172607421875,287.8401794433594
76800,1815.565673828125,293.1488037109375,287.8377685546875
77400,1263.65576171875,293.1490173339844,287.8354797363281
78000,1171.6549072265625,293.1488952636719,287.8336181640625
78600,1155.3221435546875,293.1492004394531,287.83154296875
79200,1145.3922119140625,293.1492004394531,287.8294982910156
79800,1134.6025390625,293.14892578125,287.82781982421875
80400,1130.304443359375,293.14892578125,287.826171875
81000,1125.1319580078123,293.14892578125,287.8245544433594
81600,1124.58349609375,293.1492004394531,287.8226623535156
82200,1118.8856201171877,293.1492004394531,287.8207702636719
82800,1114.38671875,293.1492004394531,287.81890869140625
83400,1106.9169921875,293.1488342285156,287.8171691894531
84000,1065.1156005859377,293.1457824707031,287.8175048828125
84600,1076.6461181640623,293.1457824707031,287.817626953125
85200,1077.1861572265623,293.14581298828125,287.8173522949219
85800,1031.508056640625,293.1424560546875,287.8190612792969
86400,1045.2259521484377,293.1424560546875,287.8204040527344
87000,1027.9805908203123,293.1410217285156,287.8221435546875
87600,1029.492431640625,293.1407470703125,287.8236999511719
88200,1030.4705810546877,293.1407470703125,287.82476806640625
88800,1029.9073486328123,293.1407470703125,287.82537841796875
89400,1033.7015380859377,293.1410217285156,287.8252868652344
90000,1032.0860595703123,293.1410217285156,287.82489013671875
90600,1026.08349609375,293.1407775878906,287.8246154785156
91200,1030.31005859375,293.14105224609375,287.82379150390625
91800,1028.454833984375,293.14105224609375,287.8227844238281
92400,1023.15771484375,293.1407775878906,287.8218994140625
93000,1023.5787963867188,293.1407775878906,287.8208312988281
93600,1023.163818359375,293.1407775878906,287.819580078125
94200,1024.8682861328123,293.14111328125,287.8181457519531
94800,1017.0872802734376,293.1408386230469,287.8170166015625
95400,1016.2720947265624,293.1408386230469,287.81585693359375
96000,1019.1769409179688,293.14111328125,287.8143310546875
96600,1012.1815185546876,293.1408386230469,287.8131103515625
97200,1011.7072143554688,293.1408386230469,287.81182861328125
97800,1010.7290649414062,293.1408386230469,287.81048583984375
98400,0.0,293.0105895996094,287.80877685546875
99000,0.0,292.9154968261719,287.80706787109375
99600,0.0,292.8330078125,287.8053283691406
100200,0.0,292.76068115234375,287.8035583496094
100800,0.0,292.697021484375,287.8017578125
101400,2480.581298828125,292.9600830078125,287.80010986328125
102000,2460.988037109375,293.140625,287.79803466796875
102600,1250.6505126953125,293.14068603515625,287.7958679199219
103200,1081.45458984375,293.1410217285156,287.79364013671875
103800,1048.581787109375,293.1410827636719,287.79132080078125
104400,1041.76416015625,293.1410827636719,287.7889404296875
105000,1033.4940185546877,293.140869140625,287.787109375
105600,1031.9822998046877,293.140869140625,287.7853088378906
106200,1030.21240234375,293.140869140625,287.7835388183594
106800,1032.975341796875,293.14111328125,287.7814636230469
107400,1025.8760986328123,293.140869140625,287.7796936035156
108000,1025.3720703125,293.140869140625,287.7779541015625
108600,1058.03759765625,293.143310546875,287.7742919921875
109200,1062.7950439453123,293.1446533203125,287.7698669433594
109800,1054.2222900390623,293.1446533203125,287.765625
110400,1066.078857421875,293.14569091796875,287.7608642578125
111000,1081.3804931640623,293.1472473144531,287.755126953125
111600,1073.1549072265623,293.1472473144531,287.7496337890625
112200,1075.2593994140623,293.147705078125,287.74444580078125
112800,1083.448974609375,293.1485595703125,287.73883056640625
113400,1078.2236328125,293.1485595703125,287.7335510253906
114000,1021.1333618164062,293.14434814453125,287.7315368652344
114600,1006.6681518554688,293.14178466796875,287.7312927246094
115200,1020.2737426757812,293.14178466796875,287.7308654785156
115800,990.9282836914062,293.14117431640625,287.73370361328125
116400,979.8125610351562,293.14117431640625,287.7374572753906
117000,967.2741088867188,293.14117431640625,287.74200439453125
