,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,1371.7681884765625,294.6458435058594,287.3917541503906
600,1361.0228271484375,294.6421813964844,287.4106750488281
1200,1441.693359375,294.64691162109375,287.42413330078125
1800,1415.667724609375,294.64691162109375,287.4361267089844
2400,1385.2255859375,294.6455383300781,287.4483642578125
3000,1367.595703125,294.6441650390625,287.460205078125
3600,1368.1221923828125,294.6441650390625,287.47100830078125
4200,1315.1224365234375,294.6405334472656,287.4833068847656
4800,1299.412353515625,294.6385192871094,287.49603271484375
5400,1305.340576171875,294.6385192871094,287.507568359375
6000,1327.527587890625,294.64007568359375,287.5162658691406
6600,1297.10009765625,294.6388854980469,287.5254211425781
7200,1296.440673828125,294.638916015625,287.5338134765625
7800,1292.1795654296875,294.638916015625,287.54144287109375
8400,1281.5753173828125,294.6385192871094,287.5488586425781
9000,1278.8333740234375,294.6385192871094,287.5556335449219
9600,1291.786865234375,294.6395263671875,287.5606384277344
10200,1286.310546875,294.63970947265625,287.5650329589844
10800,1281.3306884765625,294.63970947265625,287.569091796875
11400,1256.824462890625,294.6385498046875,287.5743408203125
12000,1269.4666748046875,294.6393127441406,287.5783996582031
12600,1262.715576171875,294.6393127441406,287.58221435546875
13200,1252.1114501953125,294.638916015625,287.5862121582031
13800,1383.9510498046875,294.6484680175781,287.58221435546875
14400,1337.0870361328125,294.6484375,287.5784912109375
15000,1321.799072265625,294.6480712890625,287.5757141113281
15600,1295.203125,294.6466979980469,287.5749816894531
16200,1296.8555908203125,294.6466979980469,287.57452392578125
16800,1289.54150390625,294.6463623046875,287.5744323730469
17400,1270.33349609375,294.6450500488281,287.5753479003906
18000,1273.0977783203125,294.6450500488281,287.5763244628906
18600,1250.97021484375,294.643798828125,287.57855224609375
19200,1238.4091796875,294.64263916015625,287.5814208984375
19800,1241.4622802734375,294.64263916015625,287.5841064453125
20400,1239.409912109375,294.6425476074219,287.5865173339844
21000,1196.4442138671875,294.6394958496094,287.5909729003906
21600,1207.7890625,294.6394958496094,287.5951843261719
22200,1211.286865234375,294.63983154296875,287.5987854003906
22800,1206.040283203125,294.6397705078125,287.6022644042969
23400,1202.8388671875,294.6397705078125,287.6055908203125
24000,1193.3831787109375,294.639404296875,287.6092224121094
24600,1185.476806640625,294.6390380859375,287.61309814453125
25200,1184.0985107421875,294.6390380859375,287.6168212890625
25800,1191.775634765625,294.6396789550781,287.61962890625
26400,1202.75,294.64068603515625,287.6212158203125
27000,1195.220947265625,294.64068603515625,287.6228332519531
27600,1253.3563232421875,294.6457824707031,287.6216125488281
28200,1241.8109130859375,294.64715576171875,287.6199035644531
28800,1229.0126953125,294.64715576171875,287.6185607910156
29400,1160.7259521484375,294.6437072753906,287.62249755859375
30000,1141.7469482421875,294.6422119140625,287.628662109375
30600,1133.32861328125,294.6421813964844,287.63616943359375
31200,1110.3265380859377,294.6418151855469,287.64532470703125
31800,1091.355712890625,294.64166259765625,287.65576171875
32400,1074.0447998046877,294.64166259765625,287.66717529296875
33000,1025.372802734375,294.6406555175781,287.6826171875
33600,992.77587890625,294.64080810546875,287.7009582519531
34200,962.689453125,294.64080810546875,287.72076416015625
34800,940.552490234375,294.6413269042969,287.7416687011719
35400,895.2448120117188,294.6401672363281,287.7644958496094
36000,872.3316040039062,294.6401672363281,287.78851318359375
36600,840.2294311523438,294.6395263671875,287.8134460449219
37200,795.02099609375,294.64019775390625,287.8427429199219
37800,761.1256713867188,294.64019775390625,287.87237548828125
38400,764.4752197265625,294.6436767578125,287.9019470214844
39000,524.839599609375,294.6297607421875,287.9429931640625
39600,560.1727294921875,294.6297607421875,287.9836120605469
40200,0.0,294.61529541015625,288.0790710449219
40800,0.0,294.56011962890625,288.1119384765625
41400,0.0,294.51171875,288.1419982910156
42000,0.0,294.47393798828125,288.1746520996094
42600,0.0,294.44342041015625,288.20758056640625
43200,0.0,294.41839599609375,288.2401123046875
43800,0.0,294.3951721191406,288.2691650390625
44400,0.0,294.3731384277344,288.2947692871094
45000,0.0,294.3533935546875,288.3186340332031
45600,0.0,294.33050537109375,288.33575439453125
46200,0.0,294.3090515136719,288.35113525390625
46800,0.0,294.28973388671875,288.3657531738281
47400,0.0,294.2689514160156,288.376220703125
48000,0.0,294.247802734375,288.3840026855469
48600,0.0,294.2272644042969,288.3902282714844
49200,0.0,294.207275390625,288.39508056640625
49800,0.0,294.1881408691406,288.3990783691406
50400,0.0,294.1692810058594,288.40179443359375
51000,0.0,294.1388854980469,288.3914794921875
51600,0.0,294.1049499511719,288.3760681152344
52200,0.0,294.072021484375,288.3601989746094
52800,0.0,294.0411376953125,288.3450622558594
53400,0.0,294.0107727050781,288.3292236328125
54000,0.0,293.9809875488281,288.3128967285156
54600,0.0,293.9493103027344,288.2937316894531
55200,0.0,293.9170837402344,288.2731018066406
55800,0.0,293.8851318359375,288.25189208984375
56400,0.0,293.8514404296875,288.2281494140625
57000,0.0,293.8194580078125,288.2054443359375
57600,0.0,293.78753662109375,288.18218994140625
