,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,2437.134521484375,293.1463317871094,293.1460266113281
600,2558.542236328125,293.1459045410156,293.1456604003906
1200,2560.9248046875,293.1454162597656,293.1451416015625
1800,2560.20361328125,293.1454162597656,293.1451416015625
2400,2538.84228515625,293.14520263671875,293.1448974609375
3000,2581.2529296875,293.1467590332031,293.1465759277344
3600,2557.68701171875,293.1467590332031,293.1465759277344
4200,2532.7431640625,293.1462707519531,293.14605712890625
4800,2497.355224609375,293.1453552246094,293.14508056640625
5400,2497.263671875,293.1453552246094,293.14508056640625
6000,2402.30322265625,293.14080810546875,293.1402893066406
6600,2429.71923828125,293.140380859375,293.1398010253906
7200,2432.8662109375,293.1403503417969,293.1398010253906
7800,2412.1689453125,293.139892578125,293.1393127441406
8400,2455.6484375,293.1412658691406,293.1407775878906
9000,2438.09375,293.1412658691406,293.1407470703125
9600,2447.7353515625,293.1424560546875,293.14202880859375
10200,2449.77734375,293.14385986328125,293.14349365234375
10800,2425.859619140625,293.14385986328125,293.14349365234375
11400,2370.50732421875,293.14190673828125,293.1414489746094
12000,2306.9755859375,293.1393737792969,293.1387634277344
12600,2325.940673828125,293.1393737792969,293.1387634277344
13200,2335.412109375,293.13970947265625,293.1391296386719
13800,2622.4697265625,293.14996337890625,293.14996337890625
14400,2520.62548828125,293.14996337890625,293.14996337890625
15000,2444.791015625,293.14776611328125,293.14764404296875
15600,2387.92041015625,293.1452331542969,293.14495849609375
16200,2408.58544921875,293.1452331542969,293.14495849609375
16800,2281.67529296875,293.1409912109375,293.14044189453125
17400,2234.23388671875,293.13824462890625,293.1375427246094
18000,2259.77734375,293.13824462890625,293.1375427246094
18600,2290.55712890625,293.1391296386719,293.13848876953125
19200,2233.59033203125,293.13775634765625,293.1370544433594
19800,2240.595703125,293.13775634765625,293.1370544433594
20400,2253.474365234375,293.1382141113281,293.1375427246094
21000,2261.6162109375,293.138671875,293.13800048828125
21600,2253.861572265625,293.138671875,293.13800048828125
22200,2201.489013671875,293.1373291015625,293.1365966796875
22800,2238.4384765625,293.13824462890625,293.1375427246094
23400,2227.31298828125,293.13824462890625,293.1375427246094
24000,2237.41455078125,293.1387023925781,293.1380310058594
24600,2182.926025390625,293.1373291015625,293.1365966796875
25200,2189.71533203125,293.1373291015625,293.1365966796875
25800,2217.188232421875,293.13824462890625,293.1375427246094
26400,2305.361083984375,293.1419372558594,293.1414489746094
27000,2264.5185546875,293.1419372558594,293.1414489746094
27600,2327.3984375,293.14508056640625,293.144775390625
28200,2332.52880859375,293.1463317871094,293.1461181640625
28800,2313.1494140625,293.1463317871094,293.1461181640625
29400,2181.996337890625,293.14398193359375,293.14361572265625
30000,2179.65966796875,293.14501953125,293.1447448730469
30600,2131.68994140625,293.14501953125,293.1447448730469
31200,2150.6728515625,293.1468505859375,293.14666748046875
31800,2080.78759765625,293.14642333984375,293.14617919921875
32400,2044.20556640625,293.14642333984375,293.14617919921875
33000,1914.867431640625,293.1455078125,293.145263671875
33600,1827.24951171875,293.14691162109375,293.1466979980469
34200,1741.098876953125,293.1468811035156,293.1466979980469
34800,1661.341552734375,293.14642333984375,293.146240234375
35400,1588.1900634765625,293.14599609375,293.145751953125
36000,1531.224609375,293.14599609375,293.145751953125
36600,1529.4521484375,293.1473693847656,293.1471862792969
37200,1249.28125,293.14642333984375,293.1462097167969
37800,1166.819091796875,293.14642333984375,293.1462097167969
38400,1106.931640625,293.14642333984375,293.1462097167969
39000,1067.05078125,293.1468505859375,293.1466369628906
39600,1008.826904296875,293.1468505859375,293.1466369628906
40200,936.5944213867188,293.1454162597656,293.1451416015625
40800,991.08740234375,293.14544677734375,293.1451721191406
41400,967.8121337890624,293.14544677734375,293.14520263671875
42000,847.4833984375,293.140625,293.1400451660156
42600,548.170654296875,293.1390075683594,293.13836669921875
43200,481.2353820800781,293.1390075683594,293.1383361816406
43800,451.0835266113281,293.13623046875,293.1354064941406
44400,421.7315673828125,293.13336181640625,293.1323547363281
45000,456.3517456054688,293.13336181640625,293.1323547363281
45600,414.5875854492188,293.1319580078125,293.1308898925781
46200,681.530029296875,293.1385803222656,293.1379089355469
46800,632.9591064453125,293.1385803222656,293.1379089355469
47400,897.4364013671875,293.14031982421875,293.1397399902344
48000,1155.794677734375,293.14276123046875,293.142333984375
48600,1189.9010009765625,293.14276123046875,293.142333984375
49200,1204.530029296875,293.140869140625,293.14031982421875
49800,1256.36474609375,293.140869140625,293.14031982421875
50400,1286.63232421875,293.140869140625,293.14031982421875
51000,1299.843994140625,293.13946533203125,293.13885498046875
51600,1404.8541259765625,293.1408386230469,293.1402893066406
52200,1440.2183837890625,293.1408386230469,293.1402893066406
52800,0.0,293.0396728515625,293.0473937988281
53400,0.0,292.9623107910156,292.97406005859375
54000,0.0,292.8926086425781,292.9057922363281
54600,0.0,292.82666015625,292.839111328125
55200,0.0,292.7661437988281,292.77606201171875
55800,0.0,292.7098388671875,292.7156982421875
56400,0.0,292.6575622558594,292.6580810546875
57000,0.0,292.60650634765625,292.60064697265625
57600,0.0,292.5578308105469,292.5447082519531
58200,0.0,292.51824951171875,292.4974670410156
58800,0.0,292.4833679199219,292.4547119140625
59400,0.0,292.4512939453125,292.4147033691406
60000,0.0,292.42205810546875,292.3775634765625
60600,0.0,292.3964538574219,292.34423828125
61200,0.0,292.3724670410156,292.3127746582031
61800,0.0,292.3494873046875,292.2825622558594
62400,0.0,292.3271484375,292.25335693359375
63000,0.0,292.305908203125,292.22552490234375
63600,0.0,292.28509521484375,292.198486328125
64200,0.0,292.2637634277344,292.17120361328125
64800,0.0,292.2432861328125,292.14508056640625
65400,0.0,292.2305908203125,292.1271057128906
66000,0.0,292.23223876953125,292.12396240234375
66600,0.0,292.23248291015625,292.12005615234375
67200,0.0,292.2320556640625,292.11614990234375
67800,6503.166015625,292.64727783203125,292.5386047363281
68400,6503.166015625,292.94873046875,292.85308837890625
69000,5890.34375,293.1327209472656,293.1317138671875
69600,3001.42822265625,293.1360168457031,293.13507080078125
70200,2542.08740234375,293.1363830566406,293.13555908203125
70800,0.0,292.9896240234375,292.99969482421875
71400,0.0,292.88592529296875,292.9026794433594
72000,0.0,292.7962646484375,292.81689453125
72600,6309.23046875,293.13372802734375,293.14044189453125
73200,2772.31005859375,293.1397705078125,293.13922119140625
73800,2261.962890625,293.1402282714844,293.1396789550781
74400,2445.64306640625,293.1427917480469,293.1423645019531
75000,2421.65625,293.1416320800781,293.1411437988281
75600,2426.6826171875,293.1416320800781,293.1411437988281
76200,2385.2099609375,293.1403503417969,293.1397705078125
76800,2374.808349609375,293.139892578125,293.1392822265625
77400,2373.3125,293.139892578125,293.1392822265625
78000,2413.8974609375,293.1412353515625,293.1407470703125
78600,2366.185302734375,293.14031982421875,293.1397705078125
79200,2367.88720703125,293.1403503417969,293.1397705078125
79800,2450.5859375,293.1441345214844,293.143798828125
80400,2486.051513671875,293.14715576171875,293.1470031738281
81000,2447.195556640625,293.14715576171875,293.1470031738281
81600,2392.802490234375,293.1457824707031,293.1455383300781
82200,2291.172119140625,293.1407470703125,293.14019775390625
82800,2343.730712890625,293.1407470703125,293.14019775390625
83400,2309.5986328125,293.1386413574219,293.1379699707031
84000,2202.33740234375,293.13348388671875,293.13250732421875
84600,2257.8486328125,293.13348388671875,293.13250732421875
85200,2296.99072265625,293.1343994140625,293.13348388671875
85800,2307.56591796875,293.1348571777344,293.13397216796875
86400,2304.8125,293.1348571777344,293.13397216796875
87000,2343.82861328125,293.1373596191406,293.1365966796875
87600,2361.669921875,293.138916015625,293.1382751464844
88200,2346.427490234375,293.138916015625,293.1382751464844
88800,2530.201416015625,293.1464538574219,293.1462707519531
89400,2416.27685546875,293.145263671875,293.1449890136719
90000,2420.04296875,293.1452941894531,293.14501953125
90600,2466.977783203125,293.1466979980469,293.146484375
91200,2457.48046875,293.1466979980469,293.146484375
91800,2458.8828125,293.1466979980469,293.146484375
92400,2415.76123046875,293.14532470703125,293.1450500488281
93000,2476.777587890625,293.1466979980469,293.146484375
93600,2470.12646484375,293.1466979980469,293.146484375
94200,2452.39501953125,293.1462707519531,293.14605712890625
94800,2425.171142578125,293.1453552246094,293.14508056640625
95400,2434.24072265625,293.1453552246094,293.14508056640625
96000,2482.552490234375,293.146728515625,293.14654541015625
96600,2432.92236328125,293.1453552246094,293.14508056640625
97200,2445.99951171875,293.1453552246094,293.14508056640625
97800,2409.836669921875,293.14398193359375,293.14361572265625
98400,2389.43115234375,293.1422424316406,293.14178466796875
99000,2412.19189453125,293.1422424316406,293.14178466796875
99600,2347.364501953125,293.13983154296875,293.13922119140625
100200,2339.59375,293.1385498046875,293.13787841796875
100800,2357.68994140625,293.1385498046875,293.13787841796875
101400,2386.555419921875,293.13909912109375,293.1384582519531
102000,2341.514404296875,293.1377258300781,293.1369934082031
102600,2357.361328125,293.1377258300781,293.1369934082031
103200,2378.690185546875,293.13818359375,293.1374816894531
103800,2395.1611328125,293.1386413574219,293.1379699707031
104400,2395.63720703125,293.1386413574219,293.1379699707031
105000,2349.21240234375,293.1372985839844,293.1365661621094
105600,2392.369384765625,293.1382141113281,293.1375427246094
106200,2387.808349609375,293.1382141113281,293.13751220703125
106800,2404.45068359375,293.138671875,293.13800048828125
107400,2356.41943359375,293.1372985839844,293.1365661621094
108000,2369.671875,293.1372985839844,293.1365661621094
108600,2406.08984375,293.13818359375,293.13751220703125
109200,2418.051025390625,293.138671875,293.13800048828125
109800,2416.9619140625,293.138671875,293.13800048828125
110400,2373.98583984375,293.13726806640625,293.13653564453125
111000,2435.24951171875,293.138671875,293.13800048828125
111600,2428.71923828125,293.138671875,293.13800048828125
112200,2480.385498046875,293.1406555175781,293.14007568359375
112800,2449.932861328125,293.1405334472656,293.1399841308594
113400,2448.8095703125,293.1405334472656,293.1399841308594
114000,2550.775634765625,293.14398193359375,293.1436462402344
114600,2496.30419921875,293.1431884765625,293.1427917480469
115200,2501.681640625,293.1431884765625,293.1427917480469
115800,2400.17138671875,293.1413879394531,293.1408996582031
116400,2534.196533203125,293.1465759277344,293.1463928222656
117000,2461.94287109375,293.1465759277344,293.1463623046875
117600,2421.944091796875,293.1463623046875,293.1461486816406
118200,2381.9423828125,293.1459045410156,293.1456604003906
118800,2360.4873046875,293.1459045410156,293.1456604003906
119400,2348.98876953125,293.1473083496094,293.1471252441406
120000,2200.091552734375,293.1463928222656,293.14617919921875
120600,2151.12646484375,293.1463928222656,293.14617919921875
121200,2072.33740234375,293.1463928222656,293.14617919921875
121800,2044.47802734375,293.1470031738281,293.1468505859375
122400,1994.10302734375,293.1470031738281,293.1468505859375
123000,1891.6744384765625,293.1448059082031,293.1445007324219
123600,1889.425048828125,293.145263671875,293.1449890136719
124200,1849.9306640625,293.145263671875,293.1449890136719
124800,1727.0633544921875,293.14141845703125,293.14093017578125
125400,1607.1573486328125,293.1379089355469,293.1371765136719
126000,1603.1822509765625,293.1379089355469,293.1371765136719
126600,1582.89599609375,293.1387939453125,293.13812255859375
127200,1543.338623046875,293.1380615234375,293.1373596191406
127800,1538.092529296875,293.1380615234375,293.1373596191406
128400,1406.0242919921875,293.131591796875,293.1304931640625
129000,1682.1121826171875,293.1382751464844,293.1375732421875
129600,1622.3272705078125,293.1382751464844,293.1375732421875
130200,1693.572021484375,293.1397399902344,293.1391296386719
130800,1662.927001953125,293.13885498046875,293.1382141113281
131400,1680.4327392578125,293.13885498046875,293.1382141113281
132000,1816.275146484375,293.14373779296875,293.1433410644531
132600,1796.9197998046875,293.1444091796875,293.1440734863281
133200,1796.07666015625,293.1444091796875,293.1440734863281
133800,1710.324462890625,293.1378479003906,293.1371154785156
134400,1790.298095703125,293.1349792480469,293.13409423828125
135000,1859.25390625,293.1349792480469,293.13409423828125
135600,1844.421875,293.13323974609375,293.1322326660156
136200,1862.4241943359373,293.13262939453125,293.131591796875
136800,1890.4521484375,293.13262939453125,293.131591796875
137400,2044.6982421875,293.1367492675781,293.1359558105469
138000,2090.1103515625,293.1394348144531,293.1387939453125
138600,2087.38427734375,293.1394348144531,293.1387939453125
139200,0.0,293.0009765625,293.0000305175781
139800,0.0,292.8952941894531,292.8913269042969
140400,0.0,292.8017272949219,292.7922668457031
141000,0.0,292.72039794921875,292.70343017578125
141600,0.0,292.6468505859375,292.6208190917969
142200,0.0,292.57977294921875,292.54345703125
142800,0.0,292.51678466796875,292.4692687988281
143400,0.0,292.46014404296875,292.40069580078125
144000,0.0,292.4073486328125,292.33551025390625
144600,0.0,292.3742980957031,292.28997802734375
145200,0.0,292.34527587890625,292.248779296875
145800,0.0,292.31793212890625,292.20965576171875
146400,0.0,292.2927551269531,292.1731872558594
147000,0.0,292.267578125,292.13726806640625
147600,0.0,292.2433776855469,292.1028747558594
148200,0.0,292.2198486328125,292.06976318359375
148800,0.0,292.1842041015625,292.0249938964844
149400,0.0,292.15045166015625,291.982421875
150000,0.0,292.11578369140625,291.9392395019531
150600,0.0,292.082763671875,291.8979797363281
151200,0.0,292.0517883300781,291.8590087890625
151800,0.0,292.0242004394531,291.82366943359375
152400,0.0,291.99639892578125,291.7884521484375
153000,0.0,291.9698486328125,291.7547607421875
153600,0.0,291.9494323730469,291.7275695800781
154200,0.0,291.93182373046875,291.70355224609375
154800,0.0,291.9142761230469,291.6800842285156
155400,6503.166015625,292.3128967285156,292.08331298828125
156000,6503.166015625,292.59991455078125,292.3806457519531
156600,6503.166015625,292.8468017578125,292.64422607421875
157200,6503.166015625,293.0767822265625,292.89599609375
157800,0.0,292.86431884765625,292.6993103027344
158400,0.0,292.73870849609375,292.5872497558594
