,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,0.0,290.737060546875,286.43798828125
600,3135.3271484375,291.1194763183594,286.4613037109375
1200,3135.3271484375,291.39453125,286.48187255859375
1800,3135.3271484375,291.6322021484375,286.500732421875
2400,1556.33056640625,291.63720703125,286.5181579589844
3000,1291.8226318359375,291.63751220703125,286.5345153808594
3600,1235.516845703125,291.6375732421875,286.5498352050781
4200,1216.130126953125,291.6374816894531,286.5641784667969
4800,1198.0330810546875,291.63702392578125,286.578125
5400,1190.6065673828125,291.63702392578125,286.5912170410156
6000,1190.056884765625,291.6375427246094,286.6030578613281
6600,1214.7933349609375,291.6405944824219,286.6126708984375
7200,1190.998291015625,291.6405944824219,286.6217956542969
7800,1239.6964111328125,291.6448974609375,286.6272277832031
8400,1209.5352783203125,291.6445617675781,286.6324157714844
9000,1201.315673828125,291.6445617675781,286.6375427246094
9600,1151.7855224609375,291.6417541503906,286.64520263671875
10200,1165.9853515625,291.6423645019531,286.6519470214844
10800,1157.795654296875,291.6423645019531,286.6583557128906
11400,1143.8538818359375,291.6418151855469,286.6648254394531
12000,1119.61328125,291.6401672363281,286.6719665527344
12600,1120.721923828125,291.6401672363281,286.6788024902344
13200,1061.7991943359377,291.6363830566406,286.6883544921875
13800,1269.2098388671875,291.64996337890625,286.6856689453125
14400,1204.128662109375,291.64996337890625,286.6832275390625
15000,1173.9114990234375,291.64898681640625,286.6825256347656
15600,1151.4290771484375,291.6477966308594,286.68353271484375
16200,1150.0814208984375,291.6477966308594,286.68475341796875
16800,1068.6070556640623,291.6424865722656,286.69061279296875
17400,1048.758056640625,291.639892578125,286.69854736328125
18000,1057.3134765625,291.639892578125,286.70599365234375
18600,1028.7703857421877,291.6377868652344,286.7140808105469
19200,1041.55419921875,291.63824462890625,286.7210998535156
19800,1035.9693603515623,291.63824462890625,286.7276306152344
20400,1012.3526611328124,291.6371154785156,286.73504638671875
21000,1025.9482421875,291.637939453125,286.74102783203125
21600,1018.4276733398438,291.637939453125,286.74664306640625
22200,1008.3322143554688,291.6377258300781,286.75238037109375
22800,997.6033935546876,291.6373596191406,286.7583312988281
23400,994.102783203125,291.6373596191406,286.7640075683594
24000,999.5890502929688,291.6379699707031,286.76873779296875
24600,986.4682006835938,291.63763427734375,286.773681640625
25200,982.9033203125,291.63763427734375,286.7784729003906
25800,984.4183959960938,291.63800048828125,286.78265380859375
26400,962.8422241210938,291.6370849609375,286.7878112792969
27000,961.930419921875,291.6370849609375,286.7928161621094
27600,956.5341796875,291.6369934082031,286.7976989746094
28200,981.6853637695312,291.63873291015625,286.8004150390625
28800,970.5556030273438,291.63873291015625,286.8031005859375
29400,932.4274291992188,291.63861083984375,286.8101806640625
30000,912.5283203125,291.6390686035156,286.8188781738281
30600,889.1153564453125,291.6390686035156,286.8289489746094
31200,882.3167114257812,291.6399841308594,286.8393249511719
31800,869.9249267578125,291.6408386230469,286.8502502441406
32400,845.0011596679688,291.6408386230469,286.86236572265625
33000,794.440673828125,291.6404724121094,286.8791809082031
33600,793.0482177734375,291.642578125,286.8961181640625
34200,752.4024658203125,291.642578125,286.91497802734375
34800,764.0361328125,291.6459655761719,286.9333190917969
35400,708.9487915039062,291.6455383300781,286.9540710449219
36000,677.0587158203125,291.6455383300781,286.9765625
36600,662.0091552734375,291.64617919921875,286.9990539550781
37200,630.342041015625,291.6460876464844,287.0228271484375
37800,602.1951904296875,291.6460876464844,287.0477600097656
38400,580.0814208984375,291.6464538574219,287.0733337402344
39000,527.260498046875,291.64501953125,287.1014709472656
39600,504.5374450683594,291.64501953125,287.1304931640625
40200,0.0,291.5829162597656,287.1592712402344
40800,0.0,291.5404968261719,287.1883544921875
41400,0.0,291.5060119628906,287.21734619140625
42000,0.0,291.4785461425781,287.2469482421875
42600,0.0,291.4592590332031,287.2791442871094
43200,0.0,291.4444580078125,287.3111572265625
43800,0.0,291.4309997558594,287.3403625488281
44400,0.0,291.42132568359375,287.3697204589844
45000,0.0,291.4127502441406,287.3970947265625
45600,0.0,291.403564453125,287.4210510253906
46200,0.0,291.3956604003906,287.44390869140625
46800,0.0,291.3885498046875,287.4653625488281
47400,0.0,291.37890625,287.48223876953125
48000,0.0,291.3716125488281,287.4996643066406
48600,0.0,291.36358642578125,287.5147399902344
49200,2177.24365234375,291.6339416503906,287.527099609375
49800,677.0406494140625,291.6345520019531,287.5362243652344
50400,486.1341857910156,291.63494873046875,287.5435485839844
51000,487.3076171875,291.6365051269531,287.54705810546875
51600,0.0,291.57305908203125,287.5481872558594
52200,0.0,291.5243835449219,287.54730224609375
52800,0.0,291.47308349609375,287.5377197265625
53400,0.0,291.424560546875,287.52581787109375
54000,0.0,291.3795166015625,287.5130310058594
54600,0.0,291.3366394042969,287.4985046386719
55200,0.0,291.2966003417969,287.4834899902344
55800,0.0,291.25836181640625,287.4673767089844
56400,0.0,291.21954345703125,287.4481201171875
57000,0.0,291.1811828613281,287.4270324707031
57600,0.0,291.14398193359375,287.4050598144531
58200,0.0,291.1148681640625,287.3897399902344
58800,0.0,291.0882263183594,287.3757019042969
59400,0.0,291.0636901855469,287.36273193359375
60000,0.0,291.0395812988281,287.3493347167969
60600,0.0,291.0185852050781,287.33837890625
61200,0.0,290.9989929199219,287.3282470703125
61800,0.0,290.9810791015625,287.3193664550781
62400,0.0,290.9625549316406,287.30950927734375
63000,0.0,290.9449768066406,287.30029296875
63600,0.0,290.9286804199219,287.2920837402344
64200,0.0,290.9143371582031,287.28564453125
64800,0.0,290.90045166015625,287.279541015625
65400,0.0,290.8860778808594,287.2728576660156
66000,0.0,290.8714294433594,287.2657775878906
66600,0.0,290.857177734375,287.259033203125
67200,0.0,290.8433837890625,287.2526550292969
67800,0.0,290.82977294921875,287.2464599609375
68400,0.0,290.81646728515625,287.2404479980469
69000,0.0,290.80377197265625,287.2350769042969
69600,0.0,290.79205322265625,287.23065185546875
70200,0.0,290.7803955078125,287.22625732421875
70800,0.0,290.7707824707031,287.2239074707031
71400,0.0,290.7582092285156,287.2186279296875
72000,0.0,290.7456359863281,287.2133483886719
72600,3135.3271484375,291.13421630859375,287.2065124511719
73200,3135.3271484375,291.4165954589844,287.20172119140625
73800,2997.578125,291.6429443359375,287.1974792480469
74400,1424.343994140625,291.6422424316406,287.194580078125
75000,1195.2908935546875,291.6418151855469,287.19189453125
75600,1150.2110595703125,291.64190673828125,287.1893310546875
76200,1103.185546875,291.64019775390625,287.18927001953125
76800,1056.95703125,291.63739013671875,287.19189453125
77400,1062.2200927734377,291.63739013671875,287.19415283203125
78000,1058.873046875,291.6373596191406,287.19573974609375
78600,1058.05615234375,291.6376647949219,287.1966857910156
79200,1051.1048583984377,291.6376647949219,287.1972961425781
79800,1048.050048828125,291.6378173828125,287.197509765625
80400,0.0,291.5029296875,287.19647216796875
81000,0.0,291.4048156738281,287.1953125
81600,0.0,291.31903076171875,287.1929626464844
82200,0.0,291.2425231933594,287.18896484375
82800,0.0,291.17547607421875,287.18511962890625
83400,0.0,291.1156921386719,287.1805725097656
84000,0.0,291.0643310546875,287.1776428222656
