,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,2089.3583984375,294.1490173339844,294.1488342285156
600,2096.090087890625,294.1463623046875,294.1461486816406
1200,2031.3985595703125,294.1427001953125,294.1422424316406
1800,2068.8603515625,294.1427001953125,294.1422424316406
2400,2037.5576171875,294.1415100097656,294.1409912109375
3000,2022.62158203125,294.14056396484375,294.1400146484375
3600,2030.451904296875,294.14056396484375,294.1400146484375
4200,2064.99609375,294.1415710449219,294.14105224609375
4800,2030.6689453125,294.14080810546875,294.1402587890625
5400,2034.781494140625,294.14080810546875,294.1402587890625
6000,2025.136474609375,294.1405334472656,294.1399841308594
6600,2038.77685546875,294.14093017578125,294.140380859375
7200,2034.6494140625,294.14093017578125,294.140380859375
7800,2033.0421142578125,294.14093017578125,294.140380859375
8400,2028.1141357421875,294.14080810546875,294.1402587890625
9000,2027.9622802734373,294.14080810546875,294.1402587890625
9600,2026.9913330078125,294.14080810546875,294.1402587890625
10200,2042.1243896484373,294.14129638671875,294.1407775878906
10800,2037.05126953125,294.14129638671875,294.1407775878906
11400,2008.587646484375,294.14056396484375,294.1400146484375
12000,2012.181640625,294.14056396484375,294.1400146484375
12600,2010.630615234375,294.14056396484375,294.1400146484375
13200,2038.9295654296875,294.1414794921875,294.1409606933594
13800,2226.256103515625,294.14892578125,294.14886474609375
14400,2150.455810546875,294.14892578125,294.14886474609375
15000,2083.94384765625,294.14691162109375,294.146728515625
15600,2031.2711181640625,294.1445617675781,294.14422607421875
16200,2053.133544921875,294.1445617675781,294.14422607421875
16800,2050.800537109375,294.14434814453125,294.1440124511719
17400,1992.232177734375,294.14202880859375,294.14154052734375
18000,2013.821533203125,294.14202880859375,294.14154052734375
18600,1984.518798828125,294.14093017578125,294.1404113769531
19200,1980.947265625,294.14056396484375,294.1400146484375
19800,1983.9273681640625,294.14056396484375,294.1400146484375
20400,1991.92626953125,294.1408386230469,294.1402893066406
21000,2013.366943359375,294.1416015625,294.1410827636719
21600,2005.2099609375,294.1416015625,294.1410827636719
22200,1966.948974609375,294.1405944824219,294.1400451660156
22800,1972.10009765625,294.1405944824219,294.1400451660156
23400,1970.21826171875,294.1405944824219,294.1400451660156
24000,1992.70166015625,294.141357421875,294.1408386230469
24600,1980.0247802734373,294.1412353515625,294.1407165527344
25200,1977.4752197265625,294.1412353515625,294.1407165527344
25800,1989.188720703125,294.14190673828125,294.14141845703125
26400,1985.558349609375,294.1422119140625,294.1417541503906
27000,1978.360595703125,294.1422119140625,294.1417541503906
27600,2063.58544921875,294.1454162597656,294.1451416015625
28200,2068.92919921875,294.1470947265625,294.14691162109375
28800,2044.62451171875,294.1470947265625,294.14691162109375
29400,1998.321044921875,294.147705078125,294.1475524902344
30000,2000.259765625,294.14935302734375,294.1492919921875
30600,1948.94384765625,294.14935302734375,294.1492919921875
31200,1902.931884765625,294.149169921875,294.14910888671875
31800,1856.226318359375,294.1488037109375,294.1487121582031
32400,1824.709716796875,294.1488037109375,294.1487121582031
33000,1733.699462890625,294.1480407714844,294.1479187011719
33600,1665.99951171875,294.1470947265625,294.14691162109375
34200,1622.0662841796875,294.1470947265625,294.14691162109375
34800,1425.589599609375,294.1419677734375,294.1415100097656
35400,1385.6055908203125,294.1407165527344,294.14013671875
36000,1348.880859375,294.1407165527344,294.14013671875
36600,1340.152587890625,294.1416931152344,294.14117431640625
37200,1207.5865478515625,294.143310546875,294.1429138183594
37800,1119.6197509765623,294.143310546875,294.1429138183594
38400,1058.97998046875,294.1457214355469,294.14544677734375
39000,876.66259765625,294.1448974609375,294.14459228515625
39600,816.2127685546875,294.1448974609375,294.14459228515625
40200,0.0,294.1815490722656,294.1915283203125
40800,0.0,294.127197265625,294.1449890136719
41400,0.0,294.07757568359375,294.1015930175781
42000,0.0,294.03564453125,294.064208984375
42600,0.0,294.0018005371094,294.0335998535156
43200,0.0,293.97393798828125,294.0079345703125
43800,0.0,293.9483947753906,293.98358154296875
44400,0.0,293.92620849609375,293.9617919921875
45000,0.0,293.90643310546875,293.94183349609375
45600,0.0,293.888671875,293.9234313964844
46200,0.0,293.8719787597656,293.90570068359375
46800,0.0,293.8568420410156,293.88922119140625
47400,0.0,293.8429260253906,293.8736267089844
48000,0.0,293.8284606933594,293.8572692871094
48600,0.0,293.8138122558594,293.84051513671875
49200,0.0,293.8396911621094,293.8643493652344
49800,0.0,293.8982849121094,293.9216613769531
50400,0.0,293.948974609375,293.9722900390625
51000,0.0,293.9046630859375,293.928466796875
51600,0.0,293.8507080078125,293.87432861328125
52200,0.0,293.80035400390625,293.8227844238281
52800,0.0,293.75469970703125,293.77490234375
53400,0.0,293.7109375,293.7279968261719
54000,0.0,293.66973876953125,293.68280029296875
54600,145.77398681640625,293.6451416015625,293.6448669433594
55200,622.895751953125,293.64373779296875,293.6434020996094
55800,767.59521484375,293.6437072753906,293.6433410644531
56400,826.06591796875,293.64306640625,293.64263916015625
57000,887.892822265625,293.6426696777344,293.6422424316406
57600,958.5491943359376,293.6426696777344,293.6422424316406
58200,914.548828125,293.6419677734375,293.6415100097656
58800,1034.20263671875,293.6461486816406,293.64593505859375
59400,1009.7937622070312,293.6461486816406,293.64593505859375
60000,1069.777099609375,293.6484069824219,293.6483154296875
60600,1065.05712890625,293.64862060546875,293.6485595703125
61200,1074.7291259765623,293.64862060546875,293.6485595703125
61800,1110.7314453125,293.6493835449219,293.64935302734375
62400,980.359130859375,293.64349365234375,293.6430969238281
63000,1054.39111328125,293.64349365234375,293.6430969238281
63600,1071.97021484375,293.6432189941406,293.642822265625
64200,0.0,293.66778564453125,293.66552734375
64800,0.0,293.7021484375,293.69915771484375
65400,0.0,293.6876220703125,293.6845703125
66000,0.0,293.703369140625,293.70050048828125
66600,0.0,293.71746826171875,293.7152099609375
67200,0.0,293.67645263671875,293.67498779296875
67800,536.0867309570311,293.73760986328125,293.73431396484375
68400,0.0,293.7515869140625,293.750732421875
69000,4774.99755859375,294.08990478515625,294.0863037109375
69600,3096.24462890625,294.1382751464844,294.13763427734375
70200,2264.173828125,294.1387939453125,294.13812255859375
70800,2295.11474609375,294.1426696777344,294.14227294921875
71400,2375.60986328125,294.14837646484375,294.1483154296875
72000,2301.69677734375,294.14837646484375,294.1482849121094
72600,2279.12109375,294.1484680175781,294.14837646484375
73200,2131.52685546875,294.1427001953125,294.14227294921875
73800,2180.40673828125,294.1427001953125,294.14227294921875
74400,2068.88916015625,294.13751220703125,294.1367492675781
75000,2105.389404296875,294.1371154785156,294.1363525390625
75600,2109.58642578125,294.1371154785156,294.1363525390625
76200,2077.042724609375,294.1361389160156,294.13531494140625
