,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,6761.8251953125,293.1435241699219,293.1429443359375
600,6845.73046875,293.139404296875,293.1387939453125
1200,6865.63623046875,293.1392822265625,293.138671875
1800,6825.74951171875,293.1392517089844,293.138671875
2400,6763.9482421875,293.1387939453125,293.13818359375
3000,6777.6591796875,293.14007568359375,293.1395263671875
3600,6724.529296875,293.14007568359375,293.1395263671875
4200,6679.5634765625,293.13970947265625,293.13916015625
4800,6592.32421875,293.13824462890625,293.1375732421875
5400,6579.2783203125,293.13824462890625,293.1375732421875
6000,6636.6220703125,293.14031982421875,293.1398010253906
6600,6554.5810546875,293.1394958496094,293.138916015625
7200,6538.064453125,293.1394958496094,293.138916015625
7800,6510.54296875,293.139404296875,293.1388244628906
8400,6498.47998046875,293.1396484375,293.1390686035156
9000,6473.69677734375,293.1396484375,293.1390686035156
9600,6449.451171875,293.13958740234375,293.1390075683594
10200,6434.57421875,293.13970947265625,293.1391296386719
10800,6413.06298828125,293.13970947265625,293.1391296386719
11400,6344.0458984375,293.1386413574219,293.13800048828125
12000,6390.37841796875,293.1401062011719,293.1395263671875
12600,6353.220703125,293.14007568359375,293.1395263671875
13200,6365.7177734375,293.14141845703125,293.14093017578125
13800,6559.294921875,293.1477966308594,293.1476745605469
14400,6464.7783203125,293.14776611328125,293.14764404296875
15000,6301.763671875,293.143310546875,293.1429443359375
15600,6259.27685546875,293.141357421875,293.140869140625
16200,6263.798828125,293.1413269042969,293.1408386230469
16800,6235.2861328125,293.14105224609375,293.14056396484375
17400,6188.8837890625,293.1402893066406,293.1397399902344
18000,6179.2236328125,293.1402893066406,293.1397399902344
18600,6119.9921875,293.1392517089844,293.1386413574219
19200,6135.51220703125,293.1397705078125,293.1391906738281
19800,6113.5849609375,293.1397705078125,293.1391906738281
20400,667.0767211914062,292.8193054199219,292.81878662109375
21000,1918.43359375,292.64068603515625,292.64007568359375
21600,4634.4404296875,292.6402587890625,292.6396484375
22200,4928.76025390625,292.6418151855469,292.641357421875
22800,5010.51171875,292.6432189941406,292.642822265625
23400,5004.3759765625,292.6431884765625,292.642822265625
24000,4951.3515625,292.6415710449219,292.64111328125
24600,7314.1376953125,292.7820129394531,292.7814025878906
25200,5398.74853515625,292.781494140625,292.7808837890625
25800,11367.904296875,293.13970947265625,293.1391296386719
26400,6509.40625,293.13946533203125,293.13897705078125
27000,6156.80615234375,293.14068603515625,293.14019775390625
27600,5980.74853515625,293.13897705078125,293.13836669921875
28200,5995.88623046875,293.139892578125,293.1393127441406
28800,5961.0546875,293.139892578125,293.1393127441406
29400,5886.0986328125,293.1405029296875,293.1399841308594
30000,5764.70751953125,293.1393737792969,293.1387634277344
30600,5712.85546875,293.1393737792969,293.1387939453125
31200,5758.322265625,293.1426696777344,293.14227294921875
31800,0.0,292.8069152832031,292.8096923828125
32400,1699.073974609375,292.646240234375,292.6459045410156
33000,4174.9921875,292.64752197265625,292.6473388671875
33600,4282.6005859375,292.6466064453125,292.6463928222656
34200,4263.083984375,292.64654541015625,292.6463623046875
34800,4196.833984375,292.6464538574219,292.646240234375
35400,4162.115234375,292.6473693847656,292.647216796875
36000,4075.85693359375,292.6473693847656,292.647216796875
36600,4010.18603515625,292.6473693847656,292.647216796875
37200,3912.3486328125,292.64666748046875,292.646484375
37800,3847.2021484375,292.6466979980469,292.646484375
38400,3668.57861328125,292.64276123046875,292.642333984375
39000,3644.084716796875,292.64239501953125,292.6419677734375
39600,3577.4873046875,292.64239501953125,292.6419677734375
40200,8972.2265625,292.9629821777344,292.9625244140625
40800,0.0,292.69073486328125,292.6959228515625
41400,0.0,292.49810791015625,292.5050964355469
42000,0.0,292.3378601074219,292.3431701660156
42600,0.0,292.2001953125,292.20111083984375
43200,0.0,292.08294677734375,292.0774230957031
43800,0.0,291.977783203125,291.9641418457031
44400,0.0,291.88580322265625,291.86285400390625
45000,0.0,291.80511474609375,291.7720642089844
45600,0.0,291.73321533203125,291.6896057128906
46200,0.0,291.67059326171875,291.61627197265625
