Datetime,Qheat_injection_W,Qheat_losses_W,Critical_temp_K,Critical_press_drop_Pa
206100.00,1087.6,1597.88,318.492,-25.5541
207000.00,1105.95,1656.11,317.881,-25.5541
207900.00,1122.74,1691.26,317.245,-25.5541
208800.00,1141.93,1701.51,316.589,-25.5541
209700.00,1158.67,1710.77,315.918,-25.5541
210600.00,1173.2,1720.1,315.236,-25.5541
211500.00,1186.43,1729.69,314.546,-25.5541
212400.00,1198.6,1740.14,313.852,-25.5541
213300.00,1209.52,1750.85,313.155,-25.5541
214200.00,1219.06,1762.81,312.458,-25.5541
215100.00,1227.3,1775.71,311.764,-25.5541
216000.00,1234.5,1789.16,311.074,-25.5541
216900.00,1240.92,1802.56,310.39,-25.5541
217800.00,1246.79,1815.65,309.714,-25.5541
218700.00,1252.25,1828.56,309.047,-25.5541
219600.00,1257.36,1841.33,308.389,-25.5541
220500.00,1262.1,1853.9,307.741,-25.5541
221400.00,1266.47,1866.18,307.104,-25.5541
222300.00,1270.53,1878.05,306.479,-25.5541
223200.00,1274.33,1889.41,305.866,-25.5541
224100.00,1277.95,1900.16,305.265,-25.5541
225000.00,1281.44,1909.99,304.677,-25.5541
225900.00,1284.85,1909.49,304.103,-25.5541
226800.00,1288.22,1901.4,303.542,-25.5541
227700.00,1291.54,1899.2,302.993,-25.5541
228600.00,1294.85,1890.48,302.459,-25.5541
229500.00,1298.15,1879.19,301.937,-25.5541
230400.00,1301.43,1868.61,301.429,-25.5541
231300.00,1304.71,1858.54,300.934,-25.5541
232200.00,1307.98,1850.26,300.453,-25.5541
233100.00,1311.23,1842.85,299.984,-25.5541
234000.00,193649,29004.9,299.104,-103145
234900.00,269773,3655.4,322.802,-289932
235800.00,209756,3792.27,322.672,-184373
236700.00,207529,3792.63,322.665,-180098
237600.00,205867,3792.76,322.66,-177131
238500.00,204752,3793.18,322.657,-175157
239400.00,203914,3793.21,322.655,-173683
240300.00,203316,3793.39,322.652,-172633
241200.00,202859,3793.41,322.651,-171836
242100.00,202542,3793.52,322.651,-171282
243000.00,202303,3793.53,322.65,-170865
243900.00,202135,3793.59,322.651,-170573
244800.00,202009,3793.6,322.648,-170355
245700.00,191624,3782.1,322.625,-153045
246600.00,185962,3781.27,322.608,-143863
247500.00,181010,3780.64,322.592,-136097
248400.00,176455,3779.4,322.578,-129155
249300.00,172184,3778.21,322.563,-122814
250200.00,168062,3776.79,322.549,-116851
251100.00,164191,3775.81,322.534,-111385
252000.00,161485,3777.83,322.523,-107620
252900.00,162400,3782.8,322.53,-108809
253800.00,162399,3782.51,322.534,-108809
254700.00,126013,3726.94,322.384,-65055.9
255600.00,119784,3743.84,322.319,-58360.5
256500.00,114996,3743.79,322.277,-53551.8
257400.00,110933,3742.25,322.242,-49687.1
258300.00,107582,3742.13,322.211,-46614.4
259200.00,104703,3741.09,322.183,-44055.5
260100.00,104265,3764.94,322.165,-43607.6
261000.00,105444,3754.85,322.191,-44593.6
261900.00,105245,3753.12,322.179,-44429.1
262800.00,105062,3753.18,322.177,-44274.5
263700.00,104946,3753.53,322.174,-44172.9
264600.00,104896,3753.75,322.174,-44129
265500.00,104876,3753.78,322.175,-44110.5
266400.00,104819,3753.52,322.173,-44060.9
267300.00,104707,3753.23,322.172,-43964.5
268200.00,104598,3753.18,322.171,-43869.9
269100.00,104500,3753.17,322.17,-43784.8
270000.00,104413,3753.15,322.169,-43708.4
