,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,1838.286376953125,294.6458740234375,286.3962097167969
600,1832.3450927734373,294.6422119140625,286.4163818359375
1200,1911.2225341796875,294.6469421386719,286.4312438964844
1800,1882.6448974609373,294.64691162109375,286.4449157714844
2400,1849.4332275390625,294.64556884765625,286.45904541015625
3000,1828.9951171875,294.6441955566406,286.4730529785156
3600,1826.6859130859373,294.6441955566406,286.4862365722656
4200,1771.023681640625,294.64056396484375,286.5010986328125
4800,1752.5308837890625,294.6385803222656,286.5166015625
5400,1755.6427001953125,294.6385803222656,286.53106689453125
6000,1774.9818115234375,294.64013671875,286.54278564453125
6600,1741.8067626953125,294.6389465332031,286.55511474609375
7200,1738.346435546875,294.6389465332031,286.56671142578125
7800,1731.305908203125,294.6389465332031,286.57763671875
8400,1717.9154052734375,294.6385803222656,286.58831787109375
9000,1712.42724609375,294.6385803222656,286.598388671875
9600,1722.6387939453125,294.63958740234375,286.606689453125
10200,1714.4842529296875,294.6397399902344,286.6143798828125
10800,1706.8348388671875,294.6397399902344,286.62164306640625
11400,1679.5865478515625,294.63861083984375,286.6300964355469
12000,1689.5308837890625,294.63934326171875,286.6372985839844
12600,1680.1881103515625,294.63934326171875,286.6441955566406
13200,1667.028076171875,294.63897705078125,286.6512145996094
13800,1796.2587890625,294.6484680175781,286.650146484375
14400,1747.03515625,294.6484680175781,286.6493225097656
15000,1729.3673095703125,294.6481018066406,286.64935302734375
15600,1700.4034423828125,294.6466979980469,286.6513671875
16200,1699.7498779296875,294.6466979980469,286.653564453125
16800,1690.206787109375,294.6463928222656,286.6560363769531
17400,1668.8104248046875,294.64508056640625,286.6594543457031
18000,1669.4195556640625,294.64508056640625,286.6628112792969
18600,1645.26806640625,294.6438293457031,286.6673889160156
19200,1630.697021484375,294.6426696777344,286.6724853515625
19800,1631.774169921875,294.6426696777344,286.6773376464844
20400,1627.830322265625,294.642578125,286.68182373046875
21000,1583.039794921875,294.6395568847656,286.68829345703125
21600,1592.568603515625,294.6395568847656,286.6944274902344
22200,1594.128173828125,294.639892578125,286.69989013671875
22800,1587.12548828125,294.63983154296875,286.7051696777344
23400,1582.2010498046875,294.63983154296875,286.7102355957031
24000,1571.06787109375,294.63946533203125,286.7154846191406
24600,1561.5550537109375,294.63909912109375,286.7209777832031
25200,1558.607177734375,294.63909912109375,286.7262268066406
25800,1564.6971435546875,294.63970947265625,286.73052978515625
26400,1574.1871337890625,294.6407470703125,286.7335510253906
27000,1565.238525390625,294.6407470703125,286.7365417480469
27600,1621.8961181640625,294.64581298828125,286.7366638183594
28200,1609.01123046875,294.64715576171875,286.73626708984375
28800,1594.908447265625,294.64715576171875,286.73614501953125
29400,1523.916748046875,294.64373779296875,286.74151611328125
30000,1502.4752197265625,294.6422424316406,286.7491760253906
30600,1491.6787109375,294.6422424316406,286.75823974609375
31200,1466.375244140625,294.641845703125,286.7690124511719
31800,1445.0693359375,294.6416931152344,286.7811584472656
32400,1425.484130859375,294.6416931152344,286.7943115234375
33000,1373.71435546875,294.6407165527344,286.8116760253906
33600,1338.1080322265625,294.6408386230469,286.8320617675781
34200,1305.0628662109375,294.6408386230469,286.8540344238281
34800,1279.95166015625,294.6413879394531,286.877197265625
35400,1231.6785888671875,294.64019775390625,286.9024353027344
36000,1205.7744140625,294.64019775390625,286.928955078125
36600,1170.8543701171875,294.6395568847656,286.95648193359375
37200,1122.764404296875,294.6402282714844,286.9884033203125
37800,1086.07177734375,294.6402282714844,287.02081298828125
38400,1086.4727783203123,294.64373779296875,287.0531921386719
39000,844.1564331054688,294.6298522949219,287.0971374511719
39600,876.5068969726562,294.6298828125,287.1407470703125
40200,0.0,294.5751953125,287.2391052246094
