,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,702.393310546875,291.6396484375,287.46826171875
600,746.2335815429688,291.638671875,287.4855041503906
1200,742.8544921875,291.6379089355469,287.5018005371094
1800,743.5065307617188,291.63787841796875,287.51654052734375
2400,758.1199340820312,291.6390075683594,287.52862548828125
3000,739.1936645507812,291.63836669921875,287.540283203125
3600,737.0001831054688,291.63836669921875,287.5509338378906
4200,721.6011962890625,291.6376037597656,287.5614013671875
4800,739.9495239257812,291.6387023925781,287.5696716308594
5400,732.7762451171875,291.6387023925781,287.5771484375
6000,719.8820190429688,291.63812255859375,287.5846252441406
6600,731.7091064453125,291.6388854980469,287.59063720703125
7200,726.136474609375,291.6388854980469,287.5960998535156
7800,709.3887939453125,291.6380615234375,287.6020812988281
8400,708.6477661132812,291.6379699707031,287.6076965332031
9000,706.8692016601562,291.6379699707031,287.6128234863281
9600,707.639892578125,291.6381530761719,287.6173095703125
10200,728.4188842773438,291.6398620605469,287.6200866699219
10800,718.3406372070312,291.6398620605469,287.6226501464844
11400,687.4241943359375,291.63800048828125,287.6267395019531
12000,686.5052490234375,291.63763427734375,287.6310729980469
12600,686.29345703125,291.63763427734375,287.6351318359375
13200,704.1718139648438,291.6388244628906,287.6375732421875
13800,831.1278686523438,291.6483459472656,287.63201904296875
14400,785.1829833984375,291.6483459472656,287.626953125
15000,736.422119140625,291.6454772949219,287.6249084472656
15600,695.8720703125,291.6418151855469,287.6260986328125
16200,711.4488525390625,291.6418151855469,287.62738037109375
16800,673.2554321289062,291.6391906738281,287.63092041015625
17400,681.5550537109375,291.63909912109375,287.6343994140625
18000,681.1549072265625,291.63909912109375,287.6376037597656
18600,670.083740234375,291.6385498046875,287.6412353515625
19200,661.6357421875,291.63800048828125,287.6452331542969
19800,662.1693115234375,291.63800048828125,287.64898681640625
20400,674.5003051757812,291.63885498046875,287.6514892578125
21000,653.6917724609375,291.63787841796875,287.6549377441406
21600,655.3812866210938,291.63787841796875,287.658203125
22200,678.7094116210938,291.63970947265625,287.659912109375
22800,702.7341918945312,291.64239501953125,287.6597900390625
23400,686.786865234375,291.64239501953125,287.65985107421875
24000,710.1002197265625,291.64453125,287.65875244140625
24600,716.409423828125,291.6461486816406,287.656982421875
25200,704.8980102539062,291.6461486816406,287.6556091308594
25800,705.56494140625,291.64642333984375,287.65423583984375
26400,712.44189453125,291.64703369140625,287.6524658203125
27000,707.2545776367188,291.64703369140625,287.6510314941406
27600,656.1519775390625,291.6436767578125,287.65277099609375
28200,660.0350952148438,291.6429138183594,287.65496826171875
28800,663.5327758789062,291.64288330078125,287.6571044921875
29400,592.9556274414062,291.63983154296875,287.66522216796875
30000,583.7369995117188,291.63922119140625,287.6744384765625
30600,571.5838012695312,291.63922119140625,287.6846923828125
31200,545.6768188476561,291.6386413574219,287.696533203125
31800,521.96337890625,291.63812255859375,287.7098083496094
32400,507.09796142578125,291.63812255859375,287.7238464355469
33000,485.13031005859375,291.63897705078125,287.74017333984375
33600,437.3062438964844,291.6380310058594,287.7591857910156
34200,413.1777648925781,291.6380310058594,287.7796325683594
34800,0.0,291.5879211425781,287.80096435546875
35400,0.0,291.55389404296875,287.8227233886719
36000,0.0,291.5273742675781,287.845703125
36600,0.0,291.50531005859375,287.8680419921875
37200,0.0,291.4857482910156,287.8885192871094
37800,0.0,291.4709777832031,287.91009521484375
38400,0.0,291.4590759277344,287.9312744140625
39000,0.0,291.4507751464844,287.953369140625
39600,0.0,291.4458923339844,287.9765625
40200,0.0,291.4429931640625,287.9996337890625
40800,0.0,291.44171142578125,288.0225524902344
41400,0.0,291.4421081542969,288.045654296875
42000,0.0,291.444580078125,288.06951904296875
42600,0.0,291.4476318359375,288.0928039550781
43200,0.0,291.4518737792969,288.11627197265625
43800,0.0,291.4530334472656,288.1356201171875
44400,0.0,291.4546813964844,288.154541015625
45000,0.0,291.4559326171875,288.17218017578125
45600,0.0,291.4571228027344,288.18902587890625
46200,0.0,291.458740234375,288.2055358886719
46800,0.0,291.4599304199219,288.22100830078125
47400,0.0,291.4558410644531,288.23040771484375
48000,0.0,291.4502258300781,288.237548828125
48600,0.0,291.4436950683594,288.2430725097656
49200,0.0,291.4365234375,288.2472229003906
49800,0.0,291.42901611328125,288.25042724609375
50400,0.0,291.4207763671875,288.2522888183594
51000,0.0,291.4091491699219,288.2500305175781
51600,0.0,291.39642333984375,288.24603271484375
52200,0.0,291.3827209472656,288.2404479980469
52800,0.0,291.36865234375,288.2338562011719
53400,0.0,291.35333251953125,288.2254638671875
54000,0.0,291.33721923828125,288.2157287597656
54600,0.0,291.32025146484375,288.2045593261719
55200,0.0,291.3015441894531,288.1911926269531
55800,0.0,291.2820129394531,288.1764831542969
56400,0.0,291.2613220214844,288.16015625
57000,0.0,291.24041748046875,288.1431579589844
57600,0.0,291.21881103515625,288.125
58200,0.0,291.20294189453125,288.1125183105469
58800,0.0,291.18798828125,288.1008605957031
59400,0.0,291.1739196777344,288.0899963378906
60000,0.0,291.16033935546875,288.0797119140625
60600,0.0,291.1472473144531,288.06988525390625
61200,0.0,291.134765625,288.060791015625
61800,0.0,291.1227111816406,288.05218505859375
62400,0.0,291.1121520996094,288.0451354980469
63000,0.0,291.1019592285156,288.03857421875
63600,0.0,291.0921936035156,288.0325622558594
64200,2368.561767578125,291.3867492675781,288.02618408203125
64800,2368.561767578125,291.5994873046875,288.0201416015625
65400,1279.638671875,291.64349365234375,288.0149841308594
66000,826.5926513671875,291.6436462402344,288.0102844238281
66600,754.9779052734375,291.6437683105469,288.0057373046875
67200,741.3131103515625,291.6439514160156,288.0013427734375
67800,764.6412353515625,291.6466979980469,287.9962158203125
68400,748.086181640625,291.6466979980469,287.9913024902344
69000,738.5415649414062,291.6463317871094,287.9870300292969
69600,0.0,291.551025390625,287.982666015625
70200,0.0,291.4814453125,287.97845458984375
70800,0.0,291.4214172363281,287.9747009277344
71400,0.0,291.3691101074219,287.97137451171875
72000,0.0,291.32305908203125,287.9680480957031
72600,0.0,291.2820739746094,287.96453857421875
73200,0.0,291.24554443359375,287.96099853515625
73800,0.0,291.2132568359375,287.9577941894531
74400,0.0,291.1836242675781,287.9539794921875
75000,0.0,291.1587219238281,287.9519958496094
75600,0.0,291.1363830566406,287.9502258300781
76200,0.0,291.11627197265625,287.9485778808594
76800,0.0,291.0967102050781,287.94573974609375
77400,0.0,291.0788269042969,287.9430236816406
78000,0.0,291.0634765625,287.94158935546875
78600,2368.561767578125,291.3548278808594,287.94091796875
79200,2368.561767578125,291.5650329589844,287.9402160644531
79800,1550.2984619140625,291.641845703125,287.9399719238281
80400,892.8866577148438,291.6411437988281,287.94140625
81000,797.3213500976562,291.6413269042969,287.942626953125
81600,755.6004638671875,291.63983154296875,287.94464111328125
82200,815.6104125976562,291.644287109375,287.9430236816406
82800,791.7486572265625,291.644287109375,287.94134521484375
83400,766.3307495117188,291.642822265625,287.9407653808594
84000,740.9869384765625,291.64080810546875,287.9418029785156
84600,748.60498046875,291.64080810546875,287.94256591796875
85200,717.9849243164062,291.6383056640625,287.94439697265625
85800,727.2332153320312,291.63818359375,287.9459228515625
86400,727.8853149414062,291.63818359375,287.9470520019531
87000,738.5267333984375,291.6388244628906,287.94696044921875
87600,720.5934448242188,291.6379089355469,287.94757080078125
88200,723.6465454101562,291.6379089355469,287.9478759765625
88800,723.8095703125,291.6379089355469,287.94781494140625
89400,734.4657592773438,291.6385498046875,287.94671630859375
90000,731.9758911132812,291.6385498046875,287.94537353515625
90600,722.7572631835938,291.6380920410156,287.9445495605469
91200,730.2566528320312,291.6384582519531,287.9431457519531
91800,728.6115112304688,291.6384582519531,287.94158935546875
92400,727.0701293945312,291.6383972167969,287.94000244140625
93000,725.8399658203125,291.6383056640625,287.93841552734375
93600,726.1956787109375,291.6383056640625,287.9366760253906
94200,722.2533569335938,291.63824462890625,287.9352722167969
94800,732.9837036132812,291.63897705078125,287.93304443359375
95400,728.863525390625,291.63897705078125,287.93084716796875
96000,717.14013671875,291.63836669921875,287.929443359375
96600,754.1729125976562,291.64129638671875,287.9263916015625
97200,738.9862060546875,291.64129638671875,287.92340087890625
97800,711.3748168945312,291.6391296386719,287.9216003417969
98400,708.9441528320312,291.63824462890625,287.9205322265625
99000,713.6572265625,291.63824462890625,287.9194030761719
99600,716.9177856445312,291.638427734375,287.9179992675781
100200,716.0581665039062,291.638427734375,287.91650390625
100800,715.5691528320312,291.638427734375,287.9149475097656
101400,708.5736694335938,291.637939453125,287.9137268066406
102000,721.7494506835938,291.6385803222656,287.91162109375
102600,719.9413452148438,291.6385803222656,287.909423828125
103200,715.4357299804688,291.6383056640625,287.9075012207031
103800,720.2377319335938,291.63848876953125,287.9052734375
104400,720.2969970703125,291.63848876953125,287.9029846191406
105000,710.1298217773438,291.63800048828125,287.9015197753906
105600,717.4913330078125,291.63836669921875,287.899658203125
106200,715.6135864257812,291.63836669921875,287.8977966308594
106800,713.2125854492188,291.6382751464844,287.8960876464844
107400,729.6490478515625,291.63946533203125,287.8934631347656
108000,723.85400390625,291.63946533203125,287.8908996582031
108600,770.6585083007812,291.6429443359375,287.8857421875
109200,738.6156616210938,291.6417541503906,287.8816833496094
109800,742.3801879882812,291.6417541503906,287.8778076171875
110400,768.6724853515625,291.64312744140625,287.8721008300781
111000,777.7132568359375,291.6440734863281,287.8658752441406
111600,773.2077026367188,291.6440734863281,287.8599853515625
112200,782.5844116210938,291.6447448730469,287.85382080078125
112800,771.93310546875,291.644287109375,287.8485412597656
113400,773.1187744140625,291.644287109375,287.8435974121094
114000,733.398681640625,291.64154052734375,287.8412780761719
114600,720.0302124023438,291.6401062011719,287.8409118652344
