,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,0.0,292.6859436035156,292.6993408203125
600,5433.228515625,292.6440734863281,292.6435852050781
1200,6476.9638671875,292.6426086425781,292.6422424316406
1800,6575.3544921875,292.642333984375,292.6419372558594
2400,12032.16015625,292.9637451171875,292.96331787109375
3000,10656.0498046875,293.14080810546875,293.1404113769531
3600,7903.2900390625,293.1412658691406,293.1408386230469
4200,7638.7802734375,293.1422119140625,293.14178466796875
4800,7532.3232421875,293.14227294921875,293.141845703125
5400,7473.04833984375,293.14227294921875,293.141845703125
6000,7413.1201171875,293.1419677734375,293.14154052734375
6600,7385.8759765625,293.14227294921875,293.141845703125
7200,7342.69970703125,293.14227294921875,293.141845703125
7800,7304.548828125,293.14227294921875,293.141845703125
8400,7268.3046875,293.14227294921875,293.141845703125
9000,7233.5654296875,293.14227294921875,293.141845703125
9600,7187.876953125,293.1419677734375,293.1415100097656
10200,7171.22314453125,293.14227294921875,293.141845703125
10800,7136.7958984375,293.14227294921875,293.1418151855469
11400,7101.7646484375,293.1423034667969,293.1418762207031
12000,7056.130859375,293.1419982910156,293.14154052734375
12600,7027.6591796875,293.1419982910156,293.14154052734375
13200,7009.0869140625,293.1423034667969,293.1418762207031
13800,7203.89990234375,293.1493835449219,293.14935302734375
14400,7089.3427734375,293.1493835449219,293.14935302734375
15000,7032.34375,293.1486511230469,293.1485595703125
15600,6932.24609375,293.14617919921875,293.1459655761719
16200,6933.66748046875,293.14617919921875,293.1459655761719
16800,6799.1728515625,293.14276123046875,293.142333984375
17400,6825.9326171875,293.14306640625,293.1426696777344
18000,6798.2841796875,293.14306640625,293.1426696777344
18600,6758.6982421875,293.1426696777344,293.14227294921875
19200,0.0,292.7425537109375,292.7505798339844
19800,3585.805419921875,292.6441345214844,292.6436767578125
20400,5324.04736328125,292.6428527832031,292.6424255371094
21000,14021.6484375,293.1427307128906,293.1423034667969
21600,7260.53515625,293.1408386230469,293.14044189453125
22200,6805.6767578125,293.142578125,293.1421813964844
22800,6657.5615234375,293.14239501953125,293.1419677734375
23400,6611.0048828125,293.1424255371094,293.1419982910156
24000,6590.77099609375,293.1427307128906,293.142333984375
24600,0.0,292.7550354003906,292.7591247558594
25200,3263.22607421875,292.6441650390625,292.6437072753906
25800,10614.3828125,292.96466064453125,292.9642639160156
26400,0.0,292.58587646484375,292.5831604003906
27000,0.0,292.3050231933594,292.29425048828125
27600,0.0,292.0631408691406,292.0389709472656
28200,0.0,291.9320068359375,291.8905944824219
28800,0.0,291.8218688964844,291.7612609863281
29400,16221.1572265625,292.69573974609375,292.63507080078125
30000,14368.8759765625,293.14569091796875,293.1456298828125
30600,7236.9775390625,293.1470947265625,293.1468505859375
31200,6571.45703125,293.14801025390625,293.1479187011719
31800,6329.13427734375,293.1469421386719,293.14678955078125
32400,6235.32177734375,293.14697265625,293.14678955078125
33000,6028.69921875,293.1446228027344,293.1443176269531
33600,5898.810546875,293.1429443359375,293.142578125
34200,5816.8193359375,293.1429443359375,293.142578125
34800,5716.294921875,293.1429443359375,293.1425476074219
35400,5612.22802734375,293.1429138183594,293.14251708984375
36000,5511.9375,293.1429138183594,293.14251708984375
36600,5470.11865234375,293.1442565917969,293.1439514160156
37200,5404.4775390625,293.14556884765625,293.14532470703125
37800,5296.708984375,293.14556884765625,293.14532470703125
38400,5236.51953125,293.1466064453125,293.14642333984375
39000,0.0,292.8375549316406,292.8487854003906
39600,0.0,292.5995788574219,292.6148376464844
40200,0.0,292.3975524902344,292.4114074707031
40800,0.0,292.2251892089844,292.2334289550781
41400,0.0,292.0779724121094,292.0774841308594
42000,0.0,291.95263671875,291.9411315917969
42600,0.0,291.84613037109375,291.8221435546875
43200,0.0,291.7553405761719,291.7179870605469
43800,0.0,291.6766662597656,291.6255187988281
44400,0.0,291.6081848144531,291.54315185546875
45000,0.0,291.5475769042969,291.46893310546875
45600,0.0,291.494140625,291.40234375
46200,0.0,291.44549560546875,291.3411865234375
46800,0.0,291.4018859863281,291.2857666015625
47400,0.0,291.3575744628906,291.2303161621094
48000,0.0,291.31494140625,291.17718505859375
48600,0.0,291.27459716796875,291.126953125
49200,0.0,291.23394775390625,291.0770263671875
49800,0.0,291.1950378417969,291.0294189453125
50400,0.0,291.1578369140625,290.9840087890625
51000,0.0,291.1200256347656,290.9383850097656
51600,0.0,291.0829162597656,290.89385986328125
52200,0.0,291.046142578125,290.8499450683594
52800,0.0,291.0160217285156,290.81298828125
53400,0.0,291.07501220703125,290.8659973144531
54000,0.0,291.1263122558594,290.9129943847656
54600,0.0,291.06976318359375,290.853271484375
55200,0.0,291.01007080078125,290.79022216796875
55800,0.0,290.95233154296875,290.7286682128906
56400,0.0,290.8968505859375,290.66888427734375
57000,0.0,290.8434143066406,290.6105651855469
57600,0.0,290.7915954589844,290.55340576171875
58200,0.0,290.74737548828125,290.5036926269531
58800,0.0,290.7063903808594,290.4571533203125
59400,0.0,290.6682434082031,290.41351318359375
60000,0.0,290.6325378417969,290.3724060058594
60600,0.0,290.59930419921875,290.33392333984375
61200,0.0,290.56781005859375,290.29742431640625
61800,0.0,290.5376892089844,290.262451171875
62400,0.0,290.50897216796875,290.22918701171875
63000,0.0,290.4814758300781,290.1973876953125
63600,0.0,290.4559020996094,290.1678161621094
64200,0.0,290.4332580566406,290.1414794921875
64800,0.0,290.4111328125,290.1159362792969
65400,0.0,290.3888854980469,290.09063720703125
66000,0.0,290.36767578125,290.066650390625
66600,0.0,290.3466796875,290.04315185546875
67200,0.0,290.3254089355469,290.0196533203125
67800,0.0,290.3039855957031,289.9961853027344
68400,0.0,290.2827453613281,289.9731140136719
69000,16221.1572265625,291.2081604003906,290.9167175292969
69600,16221.1572265625,291.93096923828125,291.6711730957031
70200,16221.1572265625,292.549072265625,292.33355712890625
70800,16221.1572265625,293.0849914550781,292.92364501953125
71400,0.0,292.60797119140625,292.4884033203125
72000,0.0,292.27386474609375,292.18792724609375
72600,0.0,291.99365234375,291.9320983886719
73200,0.0,291.74951171875,291.7040710449219
73800,0.0,291.5379943847656,291.50152587890625
74400,0.0,291.35272216796875,291.3191223144531
75000,0.0,291.19110107421875,291.1553649902344
75600,0.0,291.04986572265625,291.00787353515625
76200,0.0,290.926025390625,290.87457275390625
76800,0.0,290.81744384765625,290.7539978027344
77400,0.0,290.7214660644531,290.6442565917969
78000,0.0,290.6358337402344,290.5435791015625
78600,16221.1572265625,291.50286865234375,291.4145812988281
79200,16221.1572265625,292.17584228515625,292.1043395996094
79800,16221.1572265625,292.752685546875,292.7103271484375
80400,14344.591796875,293.1419982910156,293.1416320800781
81000,8027.4306640625,293.1427307128906,293.142333984375
81600,7444.544921875,293.14422607421875,293.1439514160156
82200,7266.38037109375,293.14434814453125,293.1440734863281
82800,7192.46484375,293.1443786621094,293.14410400390625
83400,7132.20068359375,293.1438293457031,293.1435241699219
84000,7068.52734375,293.1427001953125,293.142333984375
84600,7053.732421875,293.1427001953125,293.142333984375
85200,1561.3277587890625,292.8218688964844,292.8215026855469
85800,2824.544921875,292.6434020996094,292.6429748535156
86400,5536.541015625,292.6429748535156,292.6425476074219
87000,5782.11572265625,292.6425476074219,292.6421203613281
87600,5840.38330078125,292.6424865722656,292.6420593261719
88200,5859.58544921875,292.6424865722656,292.6420593261719
88800,11339.91796875,292.9638977050781,292.9634704589844
89400,10006.90234375,293.1409912109375,293.14056396484375
90000,7299.37890625,293.14141845703125,293.1410217285156
90600,7069.88427734375,293.1424560546875,293.1420593261719
91200,6998.42822265625,293.14251708984375,293.1421203613281
91800,6974.240234375,293.1425476074219,293.1421203613281
92400,6948.216796875,293.1422424316406,293.1418151855469
93000,6953.8203125,293.1425476074219,293.1421203613281
93600,6942.646484375,293.1425476074219,293.1421203613281
94200,6925.6298828125,293.14263916015625,293.1422119140625
94800,6911.96630859375,293.14263916015625,293.1422119140625
95400,6900.7958984375,293.14263916015625,293.1422119140625
96000,6878.2587890625,293.142333984375,293.14190673828125
96600,6884.2998046875,293.14263916015625,293.1422119140625
97200,6872.1650390625,293.14263916015625,293.1422119140625
97800,6864.4638671875,293.14263916015625,293.1422119140625
98400,6844.65234375,293.142333984375,293.14190673828125
99000,6840.970703125,293.142333984375,293.14190673828125
99600,6846.80078125,293.14263916015625,293.1422119140625
100200,6837.44091796875,293.14263916015625,293.1422119140625
100800,6831.67529296875,293.14263916015625,293.1422119140625
101400,6831.130859375,293.142578125,293.14215087890625
