,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,2137.5888671875,294.1511535644531,294.151123046875
600,2177.03955078125,294.1491394042969,294.14910888671875
1200,2193.46484375,294.1487731933594,294.148681640625
1800,2196.9013671875,294.1487731933594,294.148681640625
2400,2206.08984375,294.1491394042969,294.1490783691406
3000,2186.07470703125,294.14874267578125,294.148681640625
3600,2184.42529296875,294.14874267578125,294.148681640625
4200,2098.74951171875,294.1448669433594,294.1445617675781
4800,2087.064697265625,294.1427917480469,294.1423645019531
5400,2110.917724609375,294.1427917480469,294.1423645019531
6000,2124.942138671875,294.1431579589844,294.14276123046875
6600,2120.3486328125,294.1431579589844,294.14276123046875
7200,2118.060791015625,294.1431579589844,294.14276123046875
7800,2103.38916015625,294.1427917480469,294.1423645019531
8400,2136.278564453125,294.1440124511719,294.1436462402344
9000,2122.726318359375,294.1440124511719,294.1436462402344
9600,2222.0439453125,294.14874267578125,294.1486511230469
10200,2182.19580078125,294.14910888671875,294.1490478515625
10800,2170.439453125,294.14910888671875,294.1490478515625
11400,2152.2978515625,294.14874267578125,294.148681640625
12000,2163.94921875,294.1491394042969,294.1490783691406
12600,2157.8037109375,294.1491394042969,294.1490783691406
13200,2154.333740234375,294.1491394042969,294.1490783691406
13800,2179.07763671875,294.14996337890625,294.14996337890625
14400,2168.9443359375,294.14996337890625,294.14996337890625
15000,2134.56103515625,294.1488037109375,294.14874267578125
15600,2090.50732421875,294.14703369140625,294.1468505859375
16200,2105.70947265625,294.14703369140625,294.1468505859375
16800,2075.390380859375,294.1458740234375,294.1456298828125
17400,2063.087890625,294.14508056640625,294.144775390625
18000,2070.191650390625,294.14508056640625,294.144775390625
18600,2020.4044189453125,294.1434326171875,294.1430358886719
19200,2040.120849609375,294.1435852050781,294.1431884765625
19800,2039.168701171875,294.1435852050781,294.1431884765625
20400,1980.04345703125,294.141357421875,294.140869140625
21000,1978.6689453125,294.14056396484375,294.1400146484375
21600,1987.697265625,294.14056396484375,294.1399841308594
22200,2033.619384765625,294.14251708984375,294.14208984375
22800,2114.295166015625,294.1463623046875,294.1461486816406
23400,2071.399169921875,294.1463623046875,294.1461486816406
24000,2090.154052734375,294.1474304199219,294.14727783203125
24600,2096.31884765625,294.1483154296875,294.1482238769531
25200,2082.150390625,294.1483154296875,294.1482238769531
25800,2089.5498046875,294.148681640625,294.14862060546875
26400,2082.615234375,294.148681640625,294.14862060546875
27000,2078.806640625,294.1487121582031,294.14862060546875
27600,2075.36279296875,294.148681640625,294.14862060546875
28200,2059.574462890625,294.1483154296875,294.1482238769531
28800,2059.578857421875,294.1483154296875,294.1482238769531
29400,2011.35009765625,294.1487731933594,294.148681640625
30000,1935.563232421875,294.1474914550781,294.1473388671875
30600,1912.5809326171875,294.14752197265625,294.1473388671875
31200,1824.768798828125,294.1455078125,294.1452331542969
31800,1770.802978515625,294.1439208984375,294.1435546875
32400,1755.001708984375,294.1439208984375,294.1435546875
33000,1645.517578125,294.1424255371094,294.1419677734375
33600,1557.569091796875,294.14068603515625,294.14013671875
