,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,6473.0078125,294.1513977050781,294.15130615234375
600,6546.0234375,294.1470642089844,294.14691162109375
1200,6495.13818359375,294.14404296875,294.14373779296875
1800,6508.6611328125,294.14404296875,294.14373779296875
2400,6451.96142578125,294.14306640625,294.1427001953125
3000,6416.10888671875,294.1423034667969,294.14190673828125
3600,6403.8515625,294.1423034667969,294.14190673828125
4200,6422.4169921875,294.1430969238281,294.1427307128906
4800,6374.951171875,294.1424560546875,294.1420593261719
5400,6368.1533203125,294.1424865722656,294.1420593261719
6000,6347.6435546875,294.14227294921875,294.141845703125
6600,6351.45751953125,294.142578125,294.14215087890625
7200,6338.267578125,294.142578125,294.14215087890625
7800,6328.62451171875,294.142578125,294.14215087890625
8400,6316.17431640625,294.1424865722656,294.1420593261719
9000,6308.794921875,294.1424865722656,294.1420593261719
9600,6300.90380859375,294.1424865722656,294.1420593261719
10200,6309.1376953125,294.14288330078125,294.1424865722656
10800,6297.5048828125,294.14288330078125,294.1424865722656
11400,6261.02978515625,294.1423034667969,294.1418762207031
12000,6256.9072265625,294.1423034667969,294.1418762207031
12600,6247.29150390625,294.1423034667969,294.1418762207031
13200,6267.5107421875,294.1430358886719,294.1426696777344
13800,6439.677734375,294.14910888671875,294.1490478515625
14400,6356.85546875,294.1490783691406,294.1490478515625
15000,6291.0859375,294.1474609375,294.1473388671875
15600,6234.82568359375,294.1455383300781,294.1452941894531
16200,6248.78515625,294.1455383300781,294.1452941894531
16800,6237.9130859375,294.1453857421875,294.1451110839844
17400,6174.75146484375,294.14349365234375,294.14312744140625
18000,6189.587890625,294.14349365234375,294.14312744140625
18600,6153.3466796875,294.1426086425781,294.1422119140625
19200,6143.74609375,294.1423034667969,294.1418762207031
19800,6139.994140625,294.1423034667969,294.1418762207031
20400,6141.63037109375,294.14251708984375,294.14208984375
21000,6156.7646484375,294.14312744140625,294.14276123046875
21600,6143.0546875,294.14312744140625,294.14276123046875
22200,6097.94287109375,294.1423645019531,294.1419372558594
22800,6096.2509765625,294.1423645019531,294.1419372558594
23400,6086.904296875,294.1423645019531,294.1419372558594
24000,6102.06640625,294.1429748535156,294.142578125
24600,6082.5888671875,294.14288330078125,294.1424865722656
25200,6074.10009765625,294.14288330078125,294.1424865722656
25800,6078.29736328125,294.1434326171875,294.14306640625
26400,6067.85205078125,294.1436767578125,294.143310546875
27000,6054.9892578125,294.1436767578125,294.143310546875
27600,6131.3046875,294.1462707519531,294.14605712890625
28200,6128.1484375,294.14764404296875,294.1474914550781
28800,6100.54296875,294.14764404296875,294.1474914550781
29400,6035.302734375,294.148193359375,294.1481018066406
30000,6016.1396484375,294.1495666503906,294.1495361328125
30600,5946.0986328125,294.1495666503906,294.1495361328125
31200,5882.36962890625,294.1494140625,294.1493835449219
31800,5817.07421875,294.14910888671875,294.1490478515625
32400,5766.0390625,294.14910888671875,294.1490478515625
33000,5648.9853515625,294.1485290527344,294.1484375
33600,5555.021484375,294.14776611328125,294.14764404296875
34200,5482.404296875,294.14776611328125,294.14764404296875
34800,5261.7177734375,294.14361572265625,294.14324951171875
