Datetime,Qheat_injection_W,Qheat_losses_W,Critical_temp_K,Critical_press_drop_Pa
386100.00,1274.85,2423.24,306.401,-62.9451
387000.00,1284.5,2391.1,305.711,-62.9451
387900.00,1292.69,2360.78,305.042,-62.9451
388800.00,1299.76,2332.05,304.395,-62.9451
389700.00,1305.99,2304.76,303.767,-62.9451
390600.00,1311.6,2278.75,303.159,-62.9451
391500.00,1316.75,2253.93,302.569,-62.9451
392400.00,1321.56,2230.2,301.997,-62.9451
393300.00,1326.14,2207.51,301.442,-62.9451
394200.00,1330.56,2185.77,300.904,-62.9451
395100.00,1334.9,2164.96,300.381,-62.9451
396000.00,1339.17,2145.02,299.874,-62.9451
396900.00,1343.42,2125.91,299.383,-62.9451
397800.00,1347.64,2107.61,298.905,-62.9451
398700.00,1351.84,2090.07,298.442,-62.9451
399600.00,1356.04,2073.28,297.994,-62.9451
400500.00,1360.21,2057.2,297.559,-62.9451
401400.00,1364.36,2041.81,297.137,-62.9451
402300.00,1368.46,2027.07,296.729,-62.9451
403200.00,1372.51,2012.97,296.333,-62.9451
404100.00,1376.49,1999.47,295.951,-62.9451
405000.00,1380.39,1986.55,295.581,-62.9451
405900.00,1384.21,1974.19,295.224,-62.9451
406800.00,193820,3163.8,302.114,-206298
407700.00,221826,3730.27,322.677,-371554
408600.00,202948,3797.52,322.656,-345940
409500.00,201497,3797.86,322.652,-341383
410400.00,200682,3797.61,322.649,-338535
411300.00,200257,3797.43,322.648,-337032
412200.00,200005,3797.34,322.647,-336148
413100.00,199909,3797.32,322.647,-335815
414000.00,199929,3797.31,322.647,-335880
414900.00,200100,3797.32,322.647,-336455
415800.00,200372,3797.22,322.646,-337335
416700.00,192450,3795.66,322.631,-310689
417600.00,186994,3793.96,322.615,-292782
418500.00,182354,3792.41,322.601,-277957
419400.00,178150,3790.98,322.587,-264878
420300.00,174404,3789.65,322.575,-253491
421200.00,170958,3788.39,322.563,-243239
422100.00,167820,3787.21,322.551,-234099
423000.00,164893,3786.1,322.54,-225738
423900.00,162192,3785.31,322.532,-218217
424800.00,160840,3784.81,322.528,-214474
425700.00,162041,3784.56,322.526,-217622
426600.00,162129,3783.32,322.511,-217622
427500.00,128794,3775.74,322.412,-136440
428400.00,122755,3769.24,322.339,-123115
429300.00,118344,3765.27,322.302,-113951
430200.00,114771,3762.4,322.272,-106862
431100.00,111910,3760.14,322.247,-101374
432000.00,109430,3758.34,322.227,-96765.3
432900.00,110314,3757.33,322.217,-98224.4
433800.00,112802,3758.23,322.233,-102755
434700.00,112990,3759,322.245,-103173
435600.00,113177,3759.42,322.248,-103563
436500.00,113371,3759.68,322.25,-103949
437400.00,113575,3759.87,322.251,-104345
438300.00,113790,3760.03,322.253,-104756
439200.00,114011,3760.18,322.255,-105178
440100.00,114180,3760.28,322.256,-105500
441000.00,114267,3760.35,322.257,-105669
441900.00,114306,3760.42,322.258,-105749
442800.00,114369,3760.5,322.258,-105872
443700.00,114503,3760.59,322.259,-106131
444600.00,114686,3760.73,322.261,-106484
445500.00,114934,3760.86,322.263,-106958
446400.00,115178,3761,322.264,-107426
447300.00,115392,3761.13,322.266,-107838
448200.00,115604,3761.27,322.268,-108248
449100.00,115817,3761.41,322.269,-108663
450000.00,116034,3761.55,322.271,-109085
450900.00,116248,3761.69,322.273,-109501
451800.00,116447,3761.82,322.274,-109891
452700.00,116624,3761.95,322.276,-110236
453600.00,116786,3762.06,322.277,-110556
454500.00,116934,3762.16,322.278,-110846
455400.00,117042,3762.25,322.279,-111062
456300.00,117181,3762.34,322.28,-111334
457200.00,59042.4,3744.54,322.041,-28085.6
458100.00,932.409,3627.51,321.049,-62.9451
459000.00,953.186,3471.95,319.887,-62.9451
459900.00,973.474,3335.5,318.762,-62.9451
460800.00,993.624,3215.03,317.674,-62.9451
461700.00,1014.53,3108.36,316.621,-62.9451
462600.00,1037.24,3013.61,315.602,-62.9451
463500.00,1062.18,2929.14,314.617,-62.9451
464400.00,1088.94,2853.53,313.663,-62.9451
465300.00,1116.59,2785.56,312.74,-62.9451
466200.00,1144.06,2724.18,311.846,-62.9451
467100.00,1170.35,2668.52,310.982,-62.9451
468000.00,1194.64,2617.86,310.146,-62.9451
468900.00,1216.39,2571.55,309.337,-62.9451
469800.00,1235.34,2529.03,308.553,-62.9451
470700.00,1251.51,2489.77,307.795,-62.9451
471600.00,1265.11,2453.31,307.061,-62.9451
472500.00,1276.5,2419.25,306.351,-62.9451
473400.00,1286.08,2387.25,305.663,-62.9451
