,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,2882.564697265625,291.646484375,285.1460876464844
600,2989.303466796875,291.6426696777344,285.14227294921875
1200,3022.14111328125,291.64263916015625,285.1422119140625
1800,2993.47412109375,291.6426086425781,285.1422119140625
2400,2961.280517578125,291.6426086425781,285.1422119140625
3000,2930.618408203125,291.6426086425781,285.1422119140625
3600,2902.45458984375,291.6426086425781,285.1422119140625
4200,2881.125732421875,291.6425476074219,285.14215087890625
4800,2870.195068359375,291.642578125,285.1432189941406
5400,2859.126708984375,291.642578125,285.1449890136719
6000,2847.99267578125,291.642578125,285.147216796875
6600,2838.33447265625,291.64263916015625,285.149658203125
7200,2826.7412109375,291.64263916015625,285.1522521972656
7800,2863.2587890625,291.645751953125,285.1524658203125
8400,2845.625244140625,291.6465148925781,285.1522521972656
9000,2829.54541015625,291.6465148925781,285.1522521972656
9600,2790.988525390625,291.64471435546875,285.1539001464844
10200,2757.625,291.642578125,285.15728759765625
10800,2760.406982421875,291.642578125,285.1605224609375
11400,2748.57373046875,291.6426086425781,285.16387939453125
12000,2736.898681640625,291.6426086425781,285.1671447753906
12600,2725.71533203125,291.6426086425781,285.1703186035156
13200,2714.728759765625,291.6426086425781,285.1734313964844
13800,2820.116455078125,291.64996337890625,285.1702575683594
14400,2766.939208984375,291.6499328613281,285.1674499511719
15000,2718.205078125,291.6475830078125,285.1670227050781
15600,2690.755615234375,291.6456298828125,285.1685791015625
16200,2692.65771484375,291.6456298828125,285.1702880859375
16800,2659.960693359375,291.6441955566406,285.1733703613281
17400,2632.150390625,291.6426086425781,285.17791748046875
18000,2632.226806640625,291.6426086425781,285.1822509765625
18600,2623.918701171875,291.6426086425781,285.18634033203125
19200,2615.2607421875,291.6426086425781,285.190185546875
19800,2606.766845703125,291.6426086425781,285.19384765625
20400,2598.464111328125,291.6426086425781,285.19732666015625
21000,2590.33642578125,291.6426086425781,285.2006530761719
21600,2582.39990234375,291.6426086425781,285.20379638671875
22200,2572.1953125,291.64263916015625,285.2071533203125
22800,2562.6572265625,291.64263916015625,285.2105407714844
23400,2553.715087890625,291.64263916015625,285.2138977050781
24000,2545.0078125,291.64263916015625,285.2172546386719
24600,2536.43212890625,291.64263916015625,285.22064208984375
25200,2528.118408203125,291.64263916015625,285.2240295410156
25800,2529.59423828125,291.643310546875,285.2268981933594
26400,2570.954345703125,291.64678955078125,285.2270812988281
27000,2542.258544921875,291.64678955078125,285.2275085449219
27600,2550.686767578125,291.64794921875,285.22735595703125
28200,2540.290771484375,291.6482238769531,285.2273254394531
28800,2530.583251953125,291.6482238769531,285.2276611328125
29400,2502.77294921875,291.6493835449219,285.23199462890625
30000,2464.57763671875,291.6494140625,285.23870849609375
30600,2434.9306640625,291.6494140625,285.2475280761719
31200,2406.02685546875,291.6494140625,285.25823974609375
31800,2307.47705078125,291.6494140625,285.27886962890625
32400,2269.204833984375,291.6494140625,285.30059814453125
33000,2188.790771484375,291.6494445800781,285.3291015625
33600,2140.93798828125,291.64947509765625,285.3593444824219
34200,2097.927001953125,291.64947509765625,285.39105224609375
34800,1992.80615234375,291.6446228027344,285.4266052246094
35400,0.0,291.4142761230469,285.46331787109375
36000,0.0,291.2379150390625,285.50103759765625
36600,0.0,291.0901794433594,285.5389099121094
37200,0.0,290.965576171875,285.5773620605469
37800,0.0,290.86053466796875,285.61639404296875
38400,0.0,290.7722473144531,285.6560363769531
39000,0.0,290.6979675292969,285.6959533691406
39600,0.0,290.6361083984375,285.73651123046875
40200,0.0,290.5809326171875,285.7735595703125
40800,0.0,290.53436279296875,285.8104553222656
41400,0.0,290.495361328125,285.84735107421875
42000,0.0,290.46295166015625,285.8843688964844
42600,0.0,290.43621826171875,285.9214782714844
43200,0.0,290.41448974609375,285.9587097167969
43800,0.0,290.3923645019531,285.9912109375
44400,0.0,290.3655090332031,286.01507568359375
45000,0.0,290.3408203125,286.03759765625
45600,0.0,290.3138732910156,286.0546569824219
46200,0.0,290.2913818359375,286.0732727050781
46800,0.0,290.2709655761719,286.0914306640625
