,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,4057.670166015625,294.64886474609375,285.1485900878906
600,4102.3193359375,294.6436767578125,285.143310546875
1200,4270.474609375,294.6474914550781,285.1473693847656
1800,4191.67822265625,294.6474609375,285.1473388671875
2400,4111.7421875,294.6463623046875,285.1461486816406
3000,4058.18505859375,294.6452331542969,285.1449890136719
3600,4040.233642578125,294.6452331542969,285.1449890136719
4200,3967.626953125,294.6422424316406,285.147216796875
4800,3943.9248046875,294.640625,285.15191650390625
5400,3939.2099609375,294.640625,285.156982421875
6000,3950.42578125,294.6418762207031,285.1604309082031
6600,3910.375244140625,294.64093017578125,285.1652526855469
7200,3900.888427734375,294.64093017578125,285.1700134277344
7800,3886.720703125,294.64093017578125,285.17462158203125
8400,3866.658935546875,294.640625,285.179443359375
9000,3854.541259765625,294.640625,285.18402099609375
9600,3857.722412109375,294.6414489746094,285.18719482421875
10200,3842.7841796875,294.6415710449219,285.19000244140625
10800,3829.059326171875,294.6415710449219,285.1926574707031
11400,3794.8046875,294.6406555175781,285.19677734375
12000,3797.690673828125,294.64129638671875,285.1999816894531
12600,3780.9814453125,294.6412658691406,285.2030944824219
13200,3761.484619140625,294.6409912109375,285.2065734863281
13800,3880.12890625,294.64874267578125,285.20257568359375
14400,3823.43505859375,294.6487121582031,285.1989440917969
15000,3803.00341796875,294.6484375,285.1963195800781
15600,3768.962158203125,294.64727783203125,285.1958312988281
16200,3762.567138671875,294.64727783203125,285.1957092285156
16800,3746.776123046875,294.64703369140625,285.196044921875
17400,3720.195556640625,294.6459655761719,285.19744873046875
18000,3715.119384765625,294.6459655761719,285.198974609375
18600,3685.596435546875,294.6449279785156,285.20172119140625
19200,3666.444091796875,294.64398193359375,285.2051696777344
19800,3661.951171875,294.64398193359375,285.2084655761719
20400,3652.562255859375,294.6439208984375,285.21148681640625
21000,3604.100341796875,294.6414489746094,285.21649169921875
21600,3608.986572265625,294.6414489746094,285.22125244140625
22200,3603.345947265625,294.6417236328125,285.2256164550781
22800,3590.490234375,294.6416931152344,285.2298889160156
23400,3580.372802734375,294.6416931152344,285.23406982421875
24000,3564.1884765625,294.6413879394531,285.23858642578125
24600,3549.814697265625,294.6410827636719,285.243408203125
25200,3541.8125,294.6410827636719,285.2480773925781
25800,3542.501220703125,294.6416015625,285.251953125
26400,3546.62646484375,294.6424560546875,285.25469970703125
27000,3532.9345703125,294.6424560546875,285.2574768066406
27600,3582.619384765625,294.6465759277344,285.2575988769531
28200,3564.359375,294.6476745605469,285.25726318359375
28800,3547.725341796875,294.6476745605469,285.25732421875
29400,3469.760986328125,294.6449890136719,285.26318359375
30000,3439.30419921875,294.64373779296875,285.27191162109375
30600,3417.8232421875,294.64373779296875,285.2825622558594
31200,3382.61767578125,294.6434326171875,285.2953186035156
31800,3352.232666015625,294.643310546875,285.3098449707031
32400,3323.405517578125,294.643310546875,285.3257751464844
33000,3260.668212890625,294.6425476074219,285.3462829589844
33600,3212.590576171875,294.64263916015625,285.37042236328125
34200,3167.824951171875,294.64263916015625,285.3966979980469
34800,3130.700927734375,294.6430969238281,285.4246520996094
35400,3071.242919921875,294.6421203613281,285.4551086425781
36000,3033.790771484375,294.64215087890625,285.48724365234375
36600,2986.991943359375,294.6416015625,285.520751953125
37200,2925.599365234375,294.64215087890625,285.5588073730469
37800,2878.4560546875,294.64215087890625,285.59759521484375
38400,2865.157470703125,294.6449890136719,285.63665771484375
39000,2617.815673828125,294.6336669921875,285.6869812011719
39600,2641.165771484375,294.6336975097656,285.7372131347656
40200,1739.4276123046875,294.5856628417969,285.83978271484375
40800,0.0,294.3019714355469,285.8829345703125
41400,0.0,294.0738220214844,285.9232177734375
42000,0.0,293.88262939453125,285.9656677246094
42600,0.0,293.7198791503906,286.0084533691406
43200,0.0,293.58056640625,286.0509338378906
43800,0.0,293.4579162597656,286.08953857421875
44400,0.0,293.34893798828125,286.1242370605469
45000,0.0,293.2530517578125,286.1567687988281
45600,0.0,293.16351318359375,286.1824645996094
46200,0.0,293.0833435058594,286.20611572265625
46800,0.0,293.0120849609375,286.2286682128906
47400,0.0,292.9448547363281,286.2464904785156
48000,0.0,292.8818664550781,286.2608947753906
48600,0.0,292.823486328125,286.27313232421875
49200,0.0,292.76910400390625,286.283447265625
49800,0.0,292.7185363769531,286.2923278808594
50400,0.0,292.67083740234375,286.29949951171875
51000,0.0,292.6141357421875,286.29345703125
51600,0.0,292.55560302734375,286.2817077636719
52200,0.0,292.49945068359375,286.268798828125
52800,0.0,292.446533203125,286.2559814453125
53400,0.0,292.3952941894531,286.24200439453125
54000,0.0,292.3455505371094,286.22705078125
54600,0.0,292.29443359375,286.20843505859375
55200,0.0,292.2433776855469,286.1878356933594
55800,0.0,292.19305419921875,286.1660461425781
56400,0.0,292.1415100097656,286.14129638671875
57000,0.0,292.0920104980469,286.11700439453125
57600,0.0,292.0429992675781,286.0917053222656
58200,0.0,292.0018005371094,286.0732727050781
58800,0.0,291.9627990722656,286.05621337890625
59400,0.0,291.9257507324219,286.0404052734375
60000,0.0,291.88818359375,286.0235290527344
60600,0.0,291.850830078125,286.0063171386719
61200,0.0,291.81500244140625,285.9902648925781
61800,6214.73388671875,292.5050964355469,285.9768371582031
62400,0.0,292.3192443847656,285.96478271484375
63000,0.0,292.208984375,285.9534912109375
63600,0.0,292.11932373046875,285.945556640625
64200,0.0,292.0412292480469,285.9390563964844
64800,0.0,291.97125244140625,285.9327087402344
65400,0.0,291.9083557128906,285.92681884765625
66000,0.0,291.85211181640625,285.92193603515625
66600,0.0,291.80059814453125,285.9169616699219
67200,0.0,291.7523193359375,285.9111328125
67800,0.0,291.7032775878906,285.9009704589844
68400,0.0,291.65753173828125,285.8910217285156
69000,0.0,291.61395263671875,285.88055419921875
69600,8544.279296875,292.5671081542969,285.87066650390625
70200,8544.279296875,293.30987548828125,285.8611145019531
70800,8544.279296875,293.94439697265625,285.8517150878906
71400,8544.279296875,294.4942321777344,285.8428649902344
72000,5729.75244140625,294.6452331542969,285.83416748046875
72600,4362.53173828125,294.6468200683594,285.82598876953125
73200,4190.25,294.6466979980469,285.8178405761719
73800,4139.515625,294.6467590332031,285.809814453125
74400,4075.753173828125,294.6448669433594,285.803955078125
75000,0.0,294.1755065917969,285.8012390136719
75600,0.0,293.80950927734375,285.7982177734375
76200,0.0,293.49639892578125,285.7938232421875
76800,0.0,293.2240905761719,285.7874755859375
77400,0.0,292.987548828125,285.7809143066406
78000,0.0,292.7799072265625,285.772705078125
78600,0.0,292.6001892089844,285.7663269042969
79200,0.0,292.4426574707031,285.7598876953125
79800,1672.4300537109375,292.498291015625,285.7530822753906
80400,8544.279296875,293.33001708984375,285.7484436035156
81000,8544.279296875,293.98272705078125,285.7435607910156
81600,8544.279296875,294.541259765625,285.7381896972656
82200,5148.19921875,294.631591796875,285.7334899902344
82800,4196.42333984375,294.63336181640625,285.7284851074219
83400,4148.82958984375,294.6407775878906,285.72003173828125
84000,4137.18701171875,294.6467590332031,285.7086486816406
84600,4076.1630859375,294.6467590332031,285.6972961425781
