,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,3581.3359375,293.1464538574219,285.14605712890625
600,3695.27587890625,293.1424560546875,285.14202880859375
1200,3725.833740234375,293.1424255371094,285.1419982910156
1800,3692.41015625,293.14239501953125,285.1419677734375
2400,3655.417724609375,293.14239501953125,285.1419677734375
3000,3611.2763671875,293.1421813964844,285.1417541503906
3600,3580.81396484375,293.1421813964844,285.1417541503906
4200,3561.721923828125,293.1421203613281,285.1424865722656
4800,3550.955810546875,293.142333984375,285.1438903808594
5400,3534.45068359375,293.142333984375,285.1459655761719
6000,3514.7568359375,293.1421203613281,285.14874267578125
6600,3505.058837890625,293.142333984375,285.1514587402344
7200,3488.96337890625,293.142333984375,285.154296875
7800,3469.64697265625,293.1421203613281,285.157470703125
8400,3456.12841796875,293.1421203613281,285.16058349609375
9000,3441.77099609375,293.1421203613281,285.16363525390625
9600,3431.998046875,293.142333984375,285.166259765625
10200,3412.674560546875,293.1421203613281,285.1690673828125
10800,3400.196044921875,293.1421203613281,285.1717224121094
11400,3388.90478515625,293.14239501953125,285.1742858886719
12000,0.0,292.7503662109375,285.1771240234375
12600,0.0,292.4439392089844,285.1799621582031
13200,0.0,292.1822509765625,285.1827392578125
13800,0.0,291.94903564453125,285.17877197265625
14400,0.0,291.74603271484375,285.1751708984375
15000,8166.3310546875,292.5217590332031,285.1750183105469
15600,8166.3310546875,293.1183166503906,285.1774597167969
16200,3982.95947265625,293.14154052734375,285.1799621582031
16800,3464.37646484375,293.1424560546875,285.1835021972656
17400,3368.197509765625,293.1427307128906,285.18695068359375
18000,3335.1630859375,293.14276123046875,285.19024658203125
18600,3316.984619140625,293.1427917480469,285.19342041015625
19200,3297.9404296875,293.1425476074219,285.1967468261719
19800,3285.619140625,293.1425476074219,285.199951171875
20400,3272.786376953125,293.1425476074219,285.2030334472656
21000,3269.113525390625,293.14306640625,285.2054748535156
21600,3254.345703125,293.1430358886719,285.20782470703125
22200,3251.689208984375,293.1439208984375,285.2099304199219
22800,3237.760986328125,293.1441345214844,285.21185302734375
23400,3223.790283203125,293.1441345214844,285.21392822265625
24000,3235.980224609375,293.14581298828125,285.2149658203125
24600,3257.405517578125,293.14862060546875,285.21392822265625
25200,3228.63427734375,293.14862060546875,285.2132873535156
25800,3228.857177734375,293.1494140625,285.2123718261719
26400,3175.14501953125,293.14703369140625,285.2138671875
27000,3177.5390625,293.14703369140625,285.21563720703125
27600,3143.989501953125,293.14544677734375,285.21868896484375
28200,3122.6005859375,293.1441955566406,285.222900390625
28800,3119.8193359375,293.1441955566406,285.2270812988281
29400,3059.70556640625,293.1434020996094,285.2363586425781
30000,3024.97509765625,293.1429748535156,285.247802734375
30600,2996.279052734375,293.1429748535156,285.2608642578125
31200,2965.363525390625,293.1429748535156,285.2753601074219
31800,2937.37890625,293.1431579589844,285.2910461425781
32400,2905.397705078125,293.1431579589844,285.30804443359375
33000,2885.693359375,293.14544677734375,285.3274230957031
33600,2831.056396484375,293.1456604003906,285.3490295410156
34200,2784.95703125,293.1456604003906,285.3730163574219
34800,2740.628662109375,293.1456604003906,285.3992004394531
35400,2712.299072265625,293.1466979980469,285.4266052246094
36000,2661.8818359375,293.1466979980469,285.4559631347656
