Datetime,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,8770.606942,293.15,293.15
600,8585.801296,293.15,293.15
1200,8402.300201,293.15,293.15
1800,8215.673535,293.15,293.15
2400,7969.255983,293.15,293.15
3000,7735.162423,293.15,293.15
3600,7581.828588,293.15,293.15
4200,7545.401062,293.15,293.15
4800,7519.173702,293.15,293.15
5400,7452.154293,293.15,293.15
6000,7396.068169,293.15,293.15
6600,7349.12746,293.15,293.15
7200,7212.388492,293.15,293.15
7800,7173.958454,293.15,293.15
8400,7145.54071,293.15,293.15
9000,7077.308474,293.15,293.15
9600,7054.585712,293.15,293.15
10200,7040.09422,293.15,293.15
10800,7006.277819,293.15,293.15
11400,6995.987544,293.15,293.15
12000,6994.18087,293.15,293.15
12600,7012.091373,293.15,293.15
13200,6959.967168,293.15,293.15
13800,6915.411261,293.15,293.15
14400,6787.9894,293.15,293.15
15000,6762.317658,293.15,293.15
15600,6742.315815,293.15,293.15
16200,6683.785372,293.15,293.15
16800,6667.083107,293.15,293.15
17400,6655.52315,293.15,293.15
18000,6620.721374,293.15,293.15
18600,6594.61324,293.15,293.15
19200,6576.134011,293.15,293.15
19800,6545.866043,293.15,293.15
20400,6509.714807,293.15,293.15
21000,6485.371346,293.15,293.15
21600,6477.804227,293.15,293.15
22200,6444.961635,293.15,293.15
22800,6420.553643,293.15,293.15
23400,6381.910547,293.15,293.15
24000,6368.566468,293.15,293.15
24600,6359.561048,293.15,293.15
25200,6330.106924,293.15,293.15
25800,6295.554283,293.15,293.15
26400,6270.620135,293.15,293.15
27000,6249.534653,293.15,293.15
27600,6241.461744,293.15,293.15
28200,6238.61798,293.15,293.15
28800,6247.235556,293.15,293.15
29400,6264.775534,293.15,293.15
30000,6280.578001,293.15,293.15
30600,6285.282938,293.15,293.15
31200,6258.768708,293.15,293.15
31800,6238.496965,293.15,293.15
32400,6196.220671,293.15,293.15
33000,6154.716898,293.15,293.15
33600,6119.633734,293.15,293.15
34200,6075.70185,293.15,293.15
34800,6027.495472,293.15,293.15
35400,5986.77296,293.15,293.15
36000,5921.84526,293.15,293.15
36600,5868.350917,293.15,293.15
37200,5825.647436,293.15,293.15
37800,5783.792906,293.15,293.15
38400,5722.458991,293.15,293.15
39000,5672.091174,293.15,293.15
39600,5601.916415,293.15,293.15
40200,5562.93548,293.15,293.15
40800,5528.324058,293.15,293.15
41400,5436.555521,293.15,293.15
42000,5372.498284,293.15,293.15
