Datetime,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,0,293.15,293.15
600,46.10204,293.08313,293.14966
1200,46.538067,293.02658,293.14966
1800,47.108936,292.98032,293.14966
2400,47.896027,292.9431,293.14966
3000,49.032784,292.91324,293.14963
3600,50.61628,292.88928,293.14963
4200,52.668587,292.86996,293.14963
4800,55.13258,292.85388,293.1496
5400,58.00081,292.84055,293.14957
6000,61.268463,292.82938,293.14954
6600,64.912476,292.81958,293.14954
7200,68.91061,292.81094,293.1495
7800,73.26907,292.80316,293.14948
8400,77.98136,292.79587,293.1494
9000,82.927315,292.78903,293.14938
9600,87.99541,292.7825,293.14935
10200,93.038826,292.77618,293.14932
10800,97.94365,292.77005,293.1493
11400,102.69953,292.7641,293.14923
12000,107.42045,292.7583,293.1492
12600,112.09927,292.75262,293.14917
13200,116.72993,292.74698,293.14914
13800,121.30613,292.7414,293.1491
14400,125.81853,292.7358,293.14908
15000,130.26369,292.7302,293.14905
15600,134.6278,292.72458,293.14902
16200,138.91101,292.7189,293.149
16800,143.11314,292.71323,293.14896
17400,147.22871,292.7075,293.14893
18000,151.26903,292.7017,293.1489
18600,155.26256,292.69586,293.14886
19200,159.21724,292.68994,293.14883
19800,163.09995,292.68396,293.1488
20400,166.8784,292.67795,293.14877
21000,170.51775,292.67188,293.14874
21600,173.98535,292.66577,293.1487
22200,177.25989,292.65967,293.14868
22800,180.36311,292.65363,293.14868
23400,183.33244,292.64764,293.14865
24000,186.20311,292.64166,293.14862
24600,189.0193,292.63574,293.14862
25200,191.81703,292.62985,293.1486
25800,0,292.6979,293.0323
26400,0,292.75146,292.9366
27000,0,292.7928,292.85892
27600,0,292.8246,292.79703
28200,0,292.85074,292.74875
28800,0,292.87198,292.71088
29400,0,292.8897,292.68124
30000,0,292.90515,292.65784
30600,0,292.91934,292.6405
31200,0,292.93326,292.629
31800,0,292.94843,292.62317
32400,0,292.96472,292.622
33000,0,292.98132,292.62335
33600,0,292.9972,292.6253
34200,0,293.0121,292.62717
34800,0,293.0261,292.62888
35400,0,293.03918,292.63004
36000,0,293.0513,292.63055
36600,0,293.06235,292.63074
37200,0,293.07257,292.63086
37800,0,293.0821,292.63116
38400,0,293.09113,292.63177
39000,0,293.09982,292.63278
39600,0,293.1082,292.63412
40200,0,293.1163,292.63574
40800,0,293.12424,292.63763
41400,0,293.1319,292.6397
42000,0,293.13925,292.6418
42600,0,293.14627,292.64392
43200,0,293.1529,292.6459
43800,0,293.15906,292.6476
44400,0,293.16458,292.64896
45000,0,293.1694,292.64972
45600,0,293.17337,292.64987
46200,0,293.17654,292.6494
46800,0,293.17886,292.6483
47400,0,293.18042,292.64658
48000,0,293.1812,292.64426
48600,0,293.18127,292.64133
49200,0,293.1806,292.63776
49800,0,293.17917,292.63354
50400,0,293.17703,292.6287
51000,0,293.17413,292.62323
51600,0,293.17078,292.6173
52200,0,293.1668,292.61084
52800,0,293.16223,292.6038
53400,0,293.15686,292.596
54000,0,293.1508,292.58746
54600,0,293.14365,292.57785
55200,0,293.13596,292.56772
55800,0,293.1278,292.55716
56400,0,293.11935,292.54633
57000,0,293.11072,292.53528
57600,0,293.10226,292.52448
58200,0,293.09412,292.51404
58800,0,293.08627,292.50385
59400,0,293.07864,292.49387
60000,0,293.07123,292.48404
