,Qheating_building_W,Tair_dayzone_K,Tair_nightzone_K
0,2780.45166015625,292.6439514160156,285.1434326171875
600,2902.592041015625,292.6385192871094,285.13787841796875
1200,2883.9013671875,292.6357421875,285.1349792480469
1800,2896.336669921875,292.6357421875,285.13494873046875
2400,2886.702392578125,292.6367492675781,285.1360168457031
3000,2893.99169921875,292.6386413574219,285.1380310058594
3600,2859.122314453125,292.6386413574219,285.1396484375
4200,2916.876220703125,292.64239501953125,285.1419982910156
4800,2879.7890625,292.6427001953125,285.1427917480469
5400,2870.802978515625,292.6427001953125,285.1444091796875
6000,2857.974365234375,292.64239501953125,285.1469421386719
6600,2857.3349609375,292.64263916015625,285.1494140625
7200,2849.682861328125,292.64263916015625,285.1520690917969
7800,2844.648681640625,292.6427001953125,285.1546630859375
8400,2831.426513671875,292.64239501953125,285.1576843261719
9000,2826.35986328125,292.64239501953125,285.16064453125
9600,2819.806396484375,292.64239501953125,285.1634826660156
10200,2817.70166015625,292.64263916015625,285.1658935546875
10800,2810.131591796875,292.64263916015625,285.1681823730469
11400,2807.541015625,292.6429748535156,285.1702880859375
12000,2787.3388671875,292.6424560546875,285.1731262207031
12600,2782.3486328125,292.6424560546875,285.17596435546875
13200,2774.90966796875,292.6424560546875,285.1788024902344
13800,2885.24951171875,292.6498718261719,285.1752624511719
14400,2835.1982421875,292.64984130859375,285.1720886230469
15000,2789.7275390625,292.6474914550781,285.17138671875
15600,2782.807861328125,292.64666748046875,285.1717529296875
16200,2781.1953125,292.64666748046875,285.1723937988281
16800,2742.469482421875,292.64471435546875,285.1750183105469
17400,2714.7412109375,292.64276123046875,285.179443359375
18000,2720.0048828125,292.64276123046875,285.1837158203125
18600,2720.7919921875,292.6429748535156,285.187255859375
19200,2703.415771484375,292.6424560546875,285.1912841796875
19800,2700.360595703125,292.6424560546875,285.19512939453125
20400,2694.7578125,292.6424560546875,285.19879150390625
21000,2695.413818359375,292.64276123046875,285.20184326171875
21600,2688.455810546875,292.64276123046875,285.2047424316406
22200,2709.60888671875,292.6446838378906,285.2063903808594
22800,2721.431396484375,292.64666748046875,285.2066345214844
23400,2702.628662109375,292.64666748046875,285.2071533203125
24000,2691.21044921875,292.6464538574219,285.208251953125
24600,2684.700927734375,292.64630126953125,285.2095642089844
25200,2679.650390625,292.64630126953125,285.21112060546875
25800,2633.8681640625,292.6438293457031,285.2149658203125
26400,3858.65576171875,292.7858581542969,285.2193908691406
27000,2888.47412109375,292.78533935546875,285.2237548828125
27600,5892.37548828125,293.1429748535156,285.227783203125
28200,3440.5166015625,293.1415100097656,285.2320251464844
28800,3273.562255859375,293.1427001953125,285.2361755371094
29400,3178.99072265625,293.14263916015625,285.2451477050781
30000,3134.4384765625,293.1426696777344,285.2560729980469
30600,3097.2158203125,293.1426696777344,285.2686462402344
31200,3072.559814453125,293.1431884765625,285.28204345703125
31800,3024.984375,293.1426696777344,285.297607421875
32400,2993.484375,293.1426696777344,285.31451416015625
33000,2937.55810546875,293.1427307128906,285.33544921875
33600,2895.038818359375,293.1430358886719,285.35845947265625
34200,2846.337646484375,293.1430358886719,285.3836669921875
34800,2799.473388671875,293.1430358886719,285.4109191894531
35400,2750.97998046875,293.1429443359375,285.44024658203125
36000,2704.689453125,293.1429443359375,285.4713439941406
36600,2660.20263671875,293.1427307128906,285.5035705566406
37200,2625.095458984375,293.1430358886719,285.5365295410156
37800,2580.728759765625,293.1430358886719,285.57061767578125
38400,2531.65673828125,293.1427307128906,285.606201171875
39000,2490.29052734375,293.1427307128906,285.6427917480469
39600,2447.312255859375,293.1427307128906,285.6802978515625
40200,2430.865478515625,293.14324951171875,285.716064453125
40800,2391.232666015625,293.1430358886719,285.7520446777344
41400,2358.863525390625,293.1430358886719,285.7881164550781
42000,2319.054931640625,293.1427001953125,285.82470703125
42600,0.0,292.876708984375,285.8614196777344
43200,0.0,292.6715393066406,285.8982238769531
43800,0.0,292.4935607910156,285.9295959472656
44400,0.0,292.3398742675781,285.9593200683594
45000,0.0,292.2064208984375,285.9873046875
45600,0.0,292.09051513671875,286.0140380859375
46200,0.0,291.98895263671875,286.0389404296875
46800,0.0,291.89996337890625,286.06256103515625
47400,0.0,291.8182678222656,286.08135986328125
48000,0.0,291.74444580078125,286.0975341796875
48600,0.0,291.6773681640625,286.11126708984375
49200,0.0,291.6160583496094,286.12286376953125
49800,0.0,291.5584411621094,286.1311950683594
50400,0.0,291.50506591796875,286.1376953125
51000,0.0,291.45367431640625,286.1407470703125
51600,0.0,291.40447998046875,286.1412353515625
52200,0.0,291.3572082519531,286.1393737792969
52800,0.0,291.310791015625,286.1346740722656
53400,0.0,291.2660827636719,286.1282653808594
54000,0.0,291.2225036621094,286.12005615234375
54600,0.0,291.1791687011719,286.10943603515625
55200,0.0,291.1356506347656,286.0962219238281
55800,0.0,291.0923767089844,286.0810546875
56400,0.0,291.04833984375,286.0632019042969
57000,0.0,291.0046081542969,286.0437927246094
57600,0.0,290.96099853515625,286.0228271484375
